"Smarter Balanced Growth Report, Trend",,,,,,,,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades Combined, English Learner Status (EL)",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,Number ofMatched Students,,,,,,Growth Rate,,,,,,Average Percentageof Target Achieved,,,,,
,,,,School Year,,,,,,School Year,,,,,,School Year,,,,,
District Code,District,Subject,English Learner Status (EL),2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23
1160011,Putnam School District,ELA,ELL,7,9,11,13,11,13,*,*,*,*,*,*,*,*,*,*,*,*
1160011,Putnam School District,ELA,Non-ELL,388,388,393,395,342,370,43.80%,38.40%,37.70%,32.40%,27.20%,25.10%,64.00%,60.10%,59.60%,51.10%,49.30%,44.60%
1160011,Putnam School District,Math,ELL,8,9,12,13,11,13,*,*,*,*,*,*,*,*,*,*,*,*
1160011,Putnam School District,Math,Non-ELL,387,375,382,392,336,367,48.30%,35.50%,28.80%,28.60%,40.80%,21.80%,69.80%,55.80%,50.80%,49.20%,61.70%,44.50%
1170011,Redding School District,ELA,ELL,*,*,*,*,*,7,*,*,*,*,*,*,*,*,*,*,*,*
1170011,Redding School District,ELA,Non-ELL,*,*,*,*,*,397,51.60%,38.10%,51.80%,49.00%,48.10%,49.60%,69.10%,53.30%,68.40%,65.50%,66.40%,65.70%
1170011,Redding School District,Math,ELL,*,*,*,*,*,7,*,*,*,*,*,*,*,*,*,*,*,*
1170011,Redding School District,Math,Non-ELL,*,*,*,*,*,392,55.60%,49.20%,58.10%,58.00%,60.80%,49.70%,74.90%,67.50%,75.70%,74.10%,78.70%,68.80%
2010012,Regional School District 01,ELA,Non-ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2010012,Regional School District 01,Math,Non-ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2040012,Regional School District 04,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2040012,Regional School District 04,ELA,Non-ELL,300,*,*,*,*,*,42.70%,40.10%,44.20%,35.80%,30.60%,28.90%,57.50%,55.40%,59.00%,49.10%,45.90%,42.30%
2040012,Regional School District 04,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2040012,Regional School District 04,Math,Non-ELL,*,*,*,*,*,*,41.50%,47.30%,44.60%,40.10%,35.60%,33.20%,59.00%,62.90%,59.10%,55.90%,51.00%,45.20%
2050012,Regional School District 05,ELA,ELL,*,*,*,*,8,*,*,*,*,*,*,*,*,*,*,*,*,*
2050012,Regional School District 05,ELA,Non-ELL,*,*,*,*,665,*,50.80%,44.90%,59.10%,48.30%,44.70%,43.70%,69.20%,61.50%,74.80%,63.60%,59.40%,57.60%
2050012,Regional School District 05,Math,ELL,*,*,*,*,8,*,*,*,*,*,*,*,*,*,*,*,*,*
2050012,Regional School District 05,Math,Non-ELL,*,*,*,*,653,*,58.10%,58.10%,62.40%,62.20%,57.10%,55.00%,74.00%,72.30%,77.50%,75.50%,71.40%,69.40%
2060012,Regional School District 06,ELA,ELL,*,*,*,*,*,6,*,*,*,*,*,*,*,*,*,*,*,*
2060012,Regional School District 06,ELA,Non-ELL,*,*,*,*,*,242,45.70%,37.30%,53.20%,42.70%,42.70%,41.70%,63.40%,54.40%,74.30%,59.10%,62.10%,60.80%
2060012,Regional School District 06,Math,ELL,*,*,*,*,*,6,*,*,*,*,*,*,*,*,*,*,*,*
2060012,Regional School District 06,Math,Non-ELL,*,*,*,*,*,239,40.70%,38.20%,52.50%,49.80%,44.80%,62.30%,59.90%,62.40%,73.50%,70.20%,64.10%,80.50%
2070012,Regional School District 07,ELA,Non-ELL,289,316,286,265,220,246,47.10%,39.90%,51.00%,50.90%,45.50%,44.70%,63.70%,53.70%,66.60%,65.80%,61.90%,62.10%
2070012,Regional School District 07,Math,Non-ELL,286,316,284,263,216,244,59.40%,45.60%,44.40%,39.90%,44.40%,61.50%,76.40%,62.60%,59.80%,55.30%,61.30%,79.20%
2080012,Regional School District 08,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2080012,Regional School District 08,ELA,Non-ELL,549,495,*,*,*,354,36.80%,28.70%,41.00%,36.70%,36.40%,25.70%,53.80%,44.60%,55.50%,51.50%,52.80%,40.50%
2080012,Regional School District 08,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2080012,Regional School District 08,Math,Non-ELL,549,493,*,*,*,353,42.40%,47.50%,37.20%,39.50%,38.10%,35.10%,59.40%,63.10%,51.20%,54.60%,50.40%,51.00%
2100012,Regional School District 10,ELA,ELL,9,*,*,7,9,11,*,*,*,*,*,*,*,*,*,*,*,*
2100012,Regional School District 10,ELA,Non-ELL,902,*,*,834,796,760,42.90%,46.70%,47.10%,37.80%,36.70%,50.10%,63.10%,65.40%,65.50%,56.70%,54.50%,70.50%
2100012,Regional School District 10,Math,ELL,9,*,*,7,9,11,*,*,*,*,*,*,*,*,*,*,*,*
2100012,Regional School District 10,Math,Non-ELL,902,*,*,833,795,758,40.40%,56.30%,42.30%,48.60%,41.50%,49.90%,60.10%,75.30%,62.30%,67.10%,59.80%,68.60%
2110012,Regional School District 11,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2110012,Regional School District 11,ELA,Non-ELL,82,89,84,*,70,89,47.60%,23.60%,32.10%,25.60%,34.30%,33.70%,65.30%,37.60%,48.80%,40.60%,50.50%,56.00%
2110012,Regional School District 11,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2110012,Regional School District 11,Math,Non-ELL,80,88,84,*,71,88,47.50%,22.70%,22.60%,25.60%,43.70%,27.30%,67.20%,39.00%,36.90%,38.70%,58.20%,44.70%
2120012,Regional School District 12,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2120012,Regional School District 12,ELA,Non-ELL,*,*,*,*,*,*,54.20%,48.10%,43.70%,47.70%,51.20%,43.80%,75.60%,66.80%,62.70%,66.00%,66.70%,57.50%
2120012,Regional School District 12,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2120012,Regional School District 12,Math,Non-ELL,*,*,*,*,*,*,62.70%,51.70%,50.70%,50.20%,46.00%,40.80%,83.50%,65.00%,67.70%,65.30%,65.00%,58.50%
2130012,Regional School District 13,ELA,ELL,*,*,*,*,10,10,*,*,*,*,*,*,*,*,*,*,*,*
2130012,Regional School District 13,ELA,Non-ELL,670,672,634,*,467,488,47.30%,36.20%,43.80%,52.20%,38.50%,42.80%,69.30%,56.50%,63.10%,69.00%,57.00%,60.00%
2130012,Regional School District 13,Math,ELL,*,*,*,*,10,10,*,*,*,*,*,*,*,*,*,*,*,*
2130012,Regional School District 13,Math,Non-ELL,669,672,633,*,466,483,47.10%,47.00%,46.40%,54.10%,38.40%,48.70%,69.50%,69.20%,67.20%,75.20%,60.20%,70.10%
2140012,Regional School District 14,ELA,ELL,8,6,8,*,*,7,*,*,*,*,*,*,*,*,*,*,*,*
2140012,Regional School District 14,ELA,Non-ELL,535,546,530,*,*,459,39.10%,36.60%,39.40%,35.60%,40.10%,42.30%,60.30%,54.80%,58.90%,54.90%,58.90%,63.10%
2140012,Regional School District 14,Math,ELL,8,6,8,*,*,7,*,*,*,*,*,*,*,*,*,*,*,*
2140012,Regional School District 14,Math,Non-ELL,534,545,530,*,*,456,33.90%,27.90%,43.20%,46.20%,59.00%,48.70%,55.70%,47.50%,64.20%,66.30%,78.60%,68.60%
2150012,Regional School District 15,ELA,ELL,*,6,7,6,13,14,*,*,*,*,*,*,*,*,*,*,*,*
2150012,Regional School District 15,ELA,Non-ELL,*,1404,1348,1294,1203,1272,51.40%,42.20%,39.50%,46.70%,35.50%,37.40%,71.00%,59.90%,57.30%,64.30%,53.90%,55.60%
2150012,Regional School District 15,Math,ELL,*,6,7,6,13,14,*,*,*,*,*,*,*,*,*,*,*,*
2150012,Regional School District 15,Math,Non-ELL,*,1404,1344,1294,1189,1259,51.70%,54.10%,41.40%,51.10%,47.40%,45.90%,72.30%,74.70%,60.10%,69.40%,67.80%,63.70%
2160012,Regional School District 16,ELA,ELL,8,10,13,8,8,11,*,*,*,*,*,*,*,*,*,*,*,*
2160012,Regional School District 16,ELA,Non-ELL,790,803,815,778,705,708,43.80%,36.70%,48.70%,43.70%,39.10%,39.80%,65.90%,55.60%,67.50%,61.20%,58.20%,58.00%
2160012,Regional School District 16,Math,ELL,8,9,13,8,8,11,*,*,*,*,*,*,*,*,*,*,*,*
2160012,Regional School District 16,Math,Non-ELL,770,798,813,778,700,706,41.20%,42.10%,42.70%,42.00%,50.60%,50.10%,63.20%,63.20%,62.60%,62.80%,71.70%,69.80%
2170012,Regional School District 17,ELA,ELL,*,*,*,*,7,*,*,*,*,*,*,*,*,*,*,*,*,*
2170012,Regional School District 17,ELA,Non-ELL,*,*,*,*,611,*,51.20%,42.00%,47.90%,45.20%,43.50%,42.20%,69.70%,59.00%,67.60%,61.80%,62.50%,60.70%
2170012,Regional School District 17,Math,ELL,*,*,*,*,7,*,*,*,*,*,*,*,*,*,*,*,*,*
2170012,Regional School District 17,Math,Non-ELL,*,*,*,*,610,*,54.00%,43.80%,40.00%,41.10%,43.30%,40.70%,74.80%,64.10%,59.80%,60.00%,64.20%,59.30%
2180012,Regional School District 18,ELA,ELL,*,*,*,*,7,7,*,*,*,*,*,*,*,*,*,*,*,*
2180012,Regional School District 18,ELA,Non-ELL,*,*,*,*,400,405,51.90%,45.60%,46.50%,50.50%,44.50%,46.90%,69.50%,60.20%,63.10%,67.00%,60.00%,63.30%
2180012,Regional School District 18,Math,ELL,*,*,*,*,7,7,*,*,*,*,*,*,*,*,*,*,*,*
2180012,Regional School District 18,Math,Non-ELL,*,*,*,*,400,405,58.20%,57.40%,57.30%,54.70%,53.80%,52.60%,75.50%,75.10%,71.80%,72.70%,70.10%,69.70%
1180011,Ridgefield School District,ELA,ELL,*,*,16,14,15,14,*,*,*,*,*,*,*,*,*,*,*,*
1180011,Ridgefield School District,ELA,Non-ELL,*,*,1722,1725,1507,1570,51.90%,43.40%,49.80%,51.90%,50.00%,51.60%,68.40%,57.80%,64.60%,69.00%,66.00%,68.10%
1180011,Ridgefield School District,Math,ELL,9,*,16,14,15,14,*,*,*,*,*,*,*,*,*,*,*,*
1180011,Ridgefield School District,Math,Non-ELL,1843,*,1718,1719,1469,1534,54.20%,49.70%,50.20%,60.40%,53.40%,55.80%,74.10%,68.20%,67.90%,77.90%,70.90%,73.80%
1190011,Rocky Hill School District,ELA,ELL,26,32,39,44,39,44,46.20%,34.40%,46.20%,52.30%,38.50%,31.80%,70.40%,64.90%,74.10%,76.30%,69.10%,56.20%
1190011,Rocky Hill School District,ELA,Non-ELL,860,860,867,916,838,864,44.10%,47.00%,54.60%,52.90%,60.40%,48.60%,62.40%,65.00%,74.10%,71.00%,77.60%,65.20%
1190011,Rocky Hill School District,Math,ELL,31,32,39,43,37,44,45.20%,53.10%,48.70%,51.20%,51.40%,43.20%,66.60%,70.20%,69.20%,71.50%,67.50%,64.80%
1190011,Rocky Hill School District,Math,Non-ELL,859,859,867,915,819,863,49.20%,47.00%,53.40%,55.40%,62.50%,54.60%,69.30%,65.80%,73.70%,74.00%,80.80%,72.90%
1210011,Salem School District,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1210011,Salem School District,ELA,Non-ELL,195,208,202,220,188,*,58.50%,42.80%,45.50%,51.40%,37.80%,31.70%,78.70%,59.60%,62.30%,67.30%,53.60%,50.00%
1210011,Salem School District,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1210011,Salem School District,Math,Non-ELL,195,208,202,219,188,*,50.30%,49.50%,41.10%,55.30%,46.30%,36.70%,68.60%,64.40%,55.60%,73.70%,64.30%,52.70%
1220011,Salisbury School District,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1220011,Salisbury School District,ELA,Non-ELL,125,*,*,*,*,*,47.20%,37.00%,59.10%,53.60%,46.40%,42.10%,62.40%,57.30%,74.50%,71.50%,68.10%,59.20%
1220011,Salisbury School District,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1220011,Salisbury School District,Math,Non-ELL,125,*,*,*,*,*,56.00%,39.40%,48.80%,44.00%,44.20%,50.00%,76.00%,58.30%,66.70%,63.10%,63.40%,71.30%
1230011,Scotland School District,ELA,Non-ELL,44,41,41,33,32,29,61.40%,58.50%,41.50%,54.50%,50.00%,27.60%,78.30%,77.30%,69.80%,67.60%,72.20%,54.10%
1230011,Scotland School District,Math,Non-ELL,44,41,42,33,32,29,34.10%,68.30%,28.60%,63.60%,46.90%,51.70%,62.80%,95.10%,52.90%,92.30%,66.50%,81.80%
1240011,Seymour School District,ELA,ELL,11,19,14,15,28,31,*,*,*,*,21.40%,32.30%,*,*,*,*,62.70%,53.00%
1240011,Seymour School District,ELA,Non-ELL,845,827,817,829,711,705,38.00%,34.00%,33.70%,35.90%,38.00%,38.70%,57.20%,54.40%,54.70%,55.50%,58.80%,58.90%
1240011,Seymour School District,Math,ELL,11,19,14,15,27,31,*,*,*,*,55.60%,45.20%,*,*,*,*,76.60%,65.90%
1240011,Seymour School District,Math,Non-ELL,844,826,816,828,708,704,48.60%,37.80%,45.20%,44.00%,50.10%,50.90%,70.40%,58.20%,65.80%,62.80%,71.90%,70.80%
1250011,Sharon School District,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1250011,Sharon School District,ELA,Non-ELL,68,82,*,*,*,*,44.10%,31.70%,25.00%,56.50%,43.90%,45.70%,66.00%,53.10%,56.10%,78.50%,64.70%,66.70%
1250011,Sharon School District,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1250011,Sharon School District,Math,Non-ELL,68,81,*,*,*,*,50.00%,45.70%,42.90%,52.50%,51.20%,52.20%,66.90%,63.90%,63.70%,74.70%,74.40%,78.20%
1260011,Shelton School District,ELA,ELL,38,47,49,67,77,122,23.70%,34.00%,42.90%,34.30%,29.90%,40.20%,60.20%,59.40%,63.90%,61.30%,55.20%,61.20%
1260011,Shelton School District,ELA,Non-ELL,1800,1717,1665,1681,1475,1585,50.80%,38.60%,44.40%,45.40%,41.10%,35.50%,69.40%,56.80%,63.20%,63.20%,59.50%,53.10%
1260011,Shelton School District,Math,ELL,39,47,49,67,77,122,41.00%,42.60%,46.90%,35.80%,44.20%,47.50%,63.40%,66.90%,70.50%,55.80%,66.70%,73.00%
1260011,Shelton School District,Math,Non-ELL,1801,1714,1662,1678,1471,1579,49.60%,47.40%,50.20%,48.20%,57.60%,44.60%,70.60%,68.00%,69.60%,68.30%,77.60%,64.10%
1270011,Sherman School District,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1270011,Sherman School District,ELA,Non-ELL,*,*,*,*,*,*,48.00%,34.10%,45.80%,40.70%,43.30%,46.70%,70.00%,51.00%,60.00%,59.90%,60.30%,66.40%
1270011,Sherman School District,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1270011,Sherman School District,Math,Non-ELL,*,*,*,*,*,*,52.50%,43.50%,34.00%,50.40%,36.90%,48.90%,78.70%,60.60%,49.40%,68.80%,55.60%,70.00%
2700013,Side By Side Charter School District,ELA,ELL,*,6,6,9,12,12,*,*,*,*,*,*,*,*,*,*,*,*
2700013,Side By Side Charter School District,ELA,Non-ELL,*,99,95,99,95,95,40.00%,35.40%,40.00%,39.40%,38.90%,40.00%,60.70%,57.10%,63.10%,64.90%,66.00%,62.10%
2700013,Side By Side Charter School District,Math,ELL,*,6,6,9,12,12,*,*,*,*,*,*,*,*,*,*,*,*
2700013,Side By Side Charter School District,Math,Non-ELL,*,98,95,99,95,95,55.80%,55.10%,50.50%,51.50%,56.80%,52.60%,76.20%,76.30%,70.60%,75.70%,80.30%,76.30%
1280011,Simsbury School District,ELA,ELL,7,11,8,12,15,15,*,*,*,*,*,*,*,*,*,*,*,*
1280011,Simsbury School District,ELA,Non-ELL,1547,1497,1452,1418,1390,1431,56.10%,48.30%,57.20%,52.50%,45.80%,47.80%,74.20%,64.70%,72.90%,69.50%,62.20%,64.20%
1280011,Simsbury School District,Math,ELL,10,11,8,12,15,15,*,*,*,*,*,*,*,*,*,*,*,*
1280011,Simsbury School District,Math,Non-ELL,1534,1488,1442,1416,1384,1426,53.70%,55.50%,49.90%,54.20%,56.00%,56.30%,73.90%,75.00%,67.30%,72.00%,73.00%,72.70%
1290011,Somers School District,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1290011,Somers School District,ELA,Non-ELL,536,*,*,*,*,*,46.80%,28.30%,32.50%,40.20%,39.50%,48.60%,66.60%,44.90%,51.90%,59.30%,60.10%,69.20%
1290011,Somers School District,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1290011,Somers School District,Math,Non-ELL,535,*,*,*,*,*,48.20%,34.80%,40.30%,46.80%,41.40%,53.00%,72.10%,55.90%,62.60%,69.80%,61.90%,73.40%
1320011,South Windsor School District,ELA,ELL,24,20,32,48,91,92,45.80%,60.00%,31.30%,43.80%,39.60%,25.00%,71.60%,75.10%,67.70%,68.40%,65.70%,45.20%
1320011,South Windsor School District,ELA,Non-ELL,1488,1465,1501,1521,1701,1741,49.70%,41.90%,45.80%,43.90%,51.40%,45.50%,67.80%,57.70%,63.40%,61.30%,69.20%,61.10%
1320011,South Windsor School District,Math,ELL,24,20,32,48,91,90,41.70%,25.00%,40.60%,54.20%,53.80%,46.70%,68.50%,56.40%,67.20%,74.60%,73.60%,68.20%
1320011,South Windsor School District,Math,Non-ELL,1483,1461,1501,1520,1697,1730,55.20%,53.10%,51.30%,54.00%,54.40%,53.10%,75.60%,72.10%,68.90%,71.40%,70.70%,69.70%
1310011,Southington School District,ELA,ELL,12,20,37,35,46,43,*,25.00%,16.20%,42.90%,41.30%,30.20%,*,56.60%,55.30%,71.10%,66.40%,54.90%
1310011,Southington School District,ELA,Non-ELL,2492,2474,2397,2371,2137,2169,39.60%,40.40%,38.80%,40.70%,38.40%,37.80%,59.50%,60.20%,59.00%,60.50%,58.20%,57.40%
1310011,Southington School District,Math,ELL,13,20,37,35,45,43,*,50.00%,21.60%,54.30%,42.20%,37.20%,*,70.90%,44.80%,73.20%,68.30%,56.10%
1310011,Southington School District,Math,Non-ELL,2488,2469,2395,2369,2126,2162,39.30%,44.10%,35.50%,45.60%,50.00%,46.10%,60.80%,65.30%,56.50%,66.60%,71.60%,66.20%
1330011,Sprague School District,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1330011,Sprague School District,ELA,Non-ELL,164,*,*,*,*,*,42.70%,30.80%,37.00%,22.90%,28.70%,22.40%,61.80%,47.90%,59.30%,41.80%,51.50%,39.70%
1330011,Sprague School District,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1330011,Sprague School District,Math,Non-ELL,*,*,*,*,*,*,36.00%,28.20%,34.20%,10.70%,55.50%,21.80%,60.00%,49.70%,55.20%,29.40%,76.70%,45.50%
1340011,Stafford School District,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1340011,Stafford School District,ELA,Non-ELL,*,*,*,559,*,*,44.90%,32.10%,35.50%,33.80%,39.80%,30.90%,66.20%,51.30%,55.70%,53.40%,60.20%,50.70%
1340011,Stafford School District,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1340011,Stafford School District,Math,Non-ELL,*,*,*,559,*,*,39.10%,24.50%,35.00%,42.80%,45.40%,35.80%,64.70%,43.60%,59.00%,64.30%,66.60%,58.10%
2960013,Stamford Charter School for Excellence District,ELA,ELL,*,*,*,*,30,39,*,*,*,*,50.00%,30.80%,*,*,*,*,68.40%,45.00%
2960013,Stamford Charter School for Excellence District,ELA,Non-ELL,*,*,*,*,168,187,*,*,*,68.90%,66.10%,48.10%,*,*,*,92.00%,81.40%,61.70%
2960013,Stamford Charter School for Excellence District,Math,ELL,*,*,*,*,30,39,*,*,*,*,73.30%,46.20%,*,*,*,*,90.60%,61.40%
2960013,Stamford Charter School for Excellence District,Math,Non-ELL,*,*,*,*,168,187,*,*,*,51.10%,75.00%,60.40%,*,*,*,77.20%,89.10%,74.40%
1350011,Stamford School District,ELA,ELL,543,619,677,632,684,712,33.10%,28.40%,29.80%,30.70%,28.20%,28.50%,59.70%,52.20%,56.20%,56.90%,52.90%,51.00%
1350011,Stamford School District,ELA,Non-ELL,4695,4834,4860,4902,4587,4785,42.60%,37.80%,38.60%,37.30%,37.10%,32.80%,63.40%,58.00%,60.20%,57.00%,57.20%,52.80%
1350011,Stamford School District,Math,ELL,615,618,674,631,681,708,36.90%,35.00%,34.70%,35.00%,36.10%,33.30%,58.00%,58.60%,57.20%,55.20%,57.00%,52.30%
1350011,Stamford School District,Math,Non-ELL,4696,4822,4845,4892,4537,4760,40.10%,45.70%,38.80%,39.30%,39.80%,37.90%,62.00%,66.40%,58.40%,59.70%,58.40%,56.90%
0000000,State of Connecticut,ELA,ELL,8814,10311,11728,12729,14104,16686,32.40%,26.70%,30.80%,30.70%,32.00%,28.50%,58.60%,51.30%,56.80%,55.70%,56.70%,53.00%
0000000,State of Connecticut,ELA,Non-ELL,176531,176837,174487,172423,153692,157458,43.70%,36.50%,41.00%,40.60%,41.00%,38.10%,64.00%,55.70%,60.90%,60.30%,60.80%,57.70%
0000000,State of Connecticut,Math,ELL,9775,10239,11654,12661,13730,16562,37.40%,33.80%,35.10%,35.60%,39.80%,35.60%,59.50%,56.00%,57.30%,56.70%,60.50%,57.10%
0000000,State of Connecticut,Math,Non-ELL,176089,176038,173781,171822,151099,156348,44.20%,41.90%,42.60%,43.50%,46.30%,43.20%,65.30%,62.00%,62.20%,62.90%,65.60%,62.30%
1360011,Sterling School District,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1360011,Sterling School District,ELA,Non-ELL,227,203,188,187,166,*,41.40%,25.60%,42.00%,27.30%,26.50%,35.20%,64.40%,41.50%,62.80%,44.20%,50.00%,55.80%
1360011,Sterling School District,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1360011,Sterling School District,Math,Non-ELL,226,203,186,186,165,*,45.60%,22.20%,42.50%,28.50%,29.10%,24.10%,66.50%,38.50%,68.20%,47.50%,50.40%,41.50%
1370011,Stonington School District,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1370011,Stonington School District,ELA,Non-ELL,*,*,*,*,*,*,45.30%,41.60%,41.60%,48.80%,43.30%,40.30%,61.60%,59.00%,58.70%,67.10%,61.00%,57.40%
1370011,Stonington School District,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1370011,Stonington School District,Math,Non-ELL,*,*,*,*,*,*,47.70%,42.10%,38.30%,51.30%,55.90%,47.00%,69.20%,60.00%,54.40%,69.70%,72.80%,64.20%
1380011,Stratford School District,ELA,ELL,94,97,119,131,170,200,33.00%,37.10%,33.60%,34.40%,37.10%,29.00%,63.90%,60.70%,61.30%,62.70%,58.60%,55.50%
1380011,Stratford School District,ELA,Non-ELL,2448,2478,2411,2350,2038,2132,39.50%,33.60%,34.80%,35.20%,38.60%,33.20%,60.40%,54.20%,55.60%,56.50%,58.60%,53.80%
1380011,Stratford School District,Math,ELL,98,97,119,132,171,198,49.00%,23.70%,26.90%,35.60%,38.00%,36.90%,71.90%,50.90%,52.80%,59.90%,60.40%,58.60%
1380011,Stratford School District,Math,Non-ELL,2442,2477,2406,2347,1996,2103,44.70%,33.30%,35.40%,37.80%,41.60%,31.40%,65.10%,53.30%,56.10%,58.50%,62.00%,51.30%
1390011,Suffield School District,ELA,ELL,*,6,9,8,8,12,*,*,*,*,*,*,*,*,*,*,*,*
1390011,Suffield School District,ELA,Non-ELL,*,788,758,704,637,673,43.40%,35.70%,43.00%,46.70%,42.90%,37.10%,61.20%,53.20%,62.10%,65.90%,63.00%,54.70%
1390011,Suffield School District,Math,ELL,*,6,9,8,8,12,*,*,*,*,*,*,*,*,*,*,*,*
1390011,Suffield School District,Math,Non-ELL,*,782,750,704,636,674,42.30%,40.30%,46.90%,53.80%,62.10%,45.40%,63.70%,62.00%,67.20%,74.00%,82.20%,65.70%
2690013,The Bridge Academy District,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2690013,The Bridge Academy District,ELA,Non-ELL,*,*,86,*,*,*,25.00%,28.40%,37.20%,35.20%,32.60%,30.30%,44.30%,46.80%,59.70%,50.60%,54.30%,54.80%
2690013,The Bridge Academy District,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2690013,The Bridge Academy District,Math,Non-ELL,*,*,85,*,*,*,50.00%,40.20%,31.80%,40.20%,45.10%,33.70%,71.10%,63.80%,51.30%,54.70%,58.60%,49.60%
9020022,The Gilbert School District,ELA,ELL,*,*,*,9,*,*,*,*,*,*,*,*,*,*,*,*,*,*
9020022,The Gilbert School District,ELA,Non-ELL,*,*,*,132,*,*,27.70%,30.20%,27.20%,48.50%,29.50%,24.60%,44.30%,47.90%,44.90%,68.30%,46.60%,44.90%
9020022,The Gilbert School District,Math,ELL,*,*,*,9,*,*,*,*,*,*,*,*,*,*,*,*,*,*
9020022,The Gilbert School District,Math,Non-ELL,*,*,*,130,*,*,37.00%,15.60%,37.80%,46.90%,20.60%,15.70%,53.80%,29.00%,55.80%,67.70%,30.40%,23.00%
1400011,Thomaston School District,ELA,ELL,*,*,*,*,*,6,*,*,*,*,*,*,*,*,*,*,*,*
1400011,Thomaston School District,ELA,Non-ELL,*,*,*,*,*,297,39.70%,46.80%,39.70%,40.10%,43.90%,31.30%,64.30%,69.00%,59.50%,60.50%,62.10%,52.40%
1400011,Thomaston School District,Math,ELL,*,*,*,*,*,6,*,*,*,*,*,*,*,*,*,*,*,*
1400011,Thomaston School District,Math,Non-ELL,*,*,*,*,*,295,38.10%,32.40%,33.00%,44.70%,54.20%,39.70%,60.20%,52.80%,57.70%,65.90%,74.50%,59.70%
1410011,Thompson School District,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1410011,Thompson School District,ELA,Non-ELL,*,*,362,347,325,*,25.10%,35.20%,24.60%,25.60%,36.30%,24.90%,44.50%,55.80%,44.20%,45.50%,57.60%,43.20%
1410011,Thompson School District,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1410011,Thompson School District,Math,Non-ELL,*,*,361,344,325,*,27.20%,36.80%,25.80%,24.70%,39.10%,30.00%,48.80%,59.10%,49.00%,43.90%,58.50%,51.30%
1420011,Tolland School District,ELA,ELL,*,*,*,*,11,12,*,*,*,*,*,*,*,*,*,*,*,*
1420011,Tolland School District,ELA,Non-ELL,*,*,*,*,740,745,45.90%,35.90%,37.00%,35.90%,41.10%,44.20%,64.70%,53.80%,56.50%,53.50%,59.10%,62.80%
1420011,Tolland School District,Math,ELL,*,*,*,*,11,12,*,*,*,*,*,*,*,*,*,*,*,*
1420011,Tolland School District,Math,Non-ELL,*,*,*,*,736,743,48.70%,40.20%,37.50%,46.00%,55.30%,64.10%,70.10%,59.90%,57.60%,67.10%,75.40%,82.00%
