"Smarter Balanced Growth Report, Trend",,,,,,,,,,,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades, Gender",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Number ofMatched Students,,,,,,Growth Rate,,,,,,Average Percentageof Target Achieved,,,,,
,,,,,,,School Year,,,,,,School Year,,,,,,School Year,,,,,
District Code,District,School Code,School,Grade,Subject,Gender,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23
2440014,Area Cooperative Educational Services,2449414,Mill Academy,4,ELA,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449414,Mill Academy,4,ELA,Male,*,*,*,*,*,*,13.60%,*,*,*,*,*,39.40%,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449414,Mill Academy,4,Math,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449414,Mill Academy,4,Math,Male,*,*,*,*,*,*,9.10%,*,*,*,*,*,40.60%,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449414,Mill Academy,5,ELA,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449414,Mill Academy,5,ELA,Male,*,*,*,*,*,*,*,31.80%,*,*,*,*,*,60.20%,*,*,*,*
2440014,Area Cooperative Educational Services,2449414,Mill Academy,5,Math,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449414,Mill Academy,5,Math,Male,*,*,*,*,*,*,*,23.80%,*,*,*,*,*,54.80%,*,*,*,*
2440014,Area Cooperative Educational Services,2449414,Mill Academy,6,ELA,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449414,Mill Academy,6,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449414,Mill Academy,6,Math,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449414,Mill Academy,6,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449414,Mill Academy,7,ELA,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449414,Mill Academy,7,ELA,Male,*,*,*,*,*,*,*,*,*,16.00%,*,*,*,*,*,34.60%,*,*
2440014,Area Cooperative Educational Services,2449414,Mill Academy,7,Math,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449414,Mill Academy,7,Math,Male,*,*,*,*,*,*,*,*,*,35.00%,*,*,*,*,*,52.30%,*,*
2440014,Area Cooperative Educational Services,2449414,Mill Academy,8,ELA,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449414,Mill Academy,8,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449414,Mill Academy,8,Math,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449414,Mill Academy,8,Math,Male,*,*,*,*,*,*,*,*,10.00%,*,*,*,*,*,28.40%,*,*,*
2440014,Area Cooperative Educational Services,2440514,ACES at Ansonia Middle School,6,ELA,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2440514,ACES at Ansonia Middle School,6,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2440514,ACES at Ansonia Middle School,6,Math,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2440514,ACES at Ansonia Middle School,6,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2440514,ACES at Ansonia Middle School,7,ELA,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2440514,ACES at Ansonia Middle School,7,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2440514,ACES at Ansonia Middle School,7,Math,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2440514,ACES at Ansonia Middle School,7,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2445114,ACES at Chase,6,ELA,Female,*,*,*,*,102,86,*,*,*,*,37.30%,36.00%,*,*,*,*,56.90%,52.60%
2440014,Area Cooperative Educational Services,2445114,ACES at Chase,6,ELA,Male,*,*,*,*,113,85,*,*,*,*,38.90%,31.80%,*,*,*,*,56.90%,43.10%
2440014,Area Cooperative Educational Services,2445114,ACES at Chase,6,Math,Female,*,*,*,*,102,86,*,*,*,*,34.30%,32.60%,*,*,*,*,52.90%,52.20%
2440014,Area Cooperative Educational Services,2445114,ACES at Chase,6,Math,Male,*,*,*,*,109,85,*,*,*,*,39.40%,43.50%,*,*,*,*,56.60%,62.40%
2440014,Area Cooperative Educational Services,2445114,ACES at Chase,7,ELA,Female,*,*,*,*,93,107,*,*,*,*,32.30%,43.90%,*,*,*,*,56.50%,63.10%
2440014,Area Cooperative Educational Services,2445114,ACES at Chase,7,ELA,Male,*,*,*,*,103,120,*,*,*,*,39.80%,21.70%,*,*,*,*,56.60%,42.40%
2440014,Area Cooperative Educational Services,2445114,ACES at Chase,7,Math,Female,*,*,*,*,94,106,*,*,*,*,28.70%,34.00%,*,*,*,*,51.50%,53.60%
2440014,Area Cooperative Educational Services,2445114,ACES at Chase,7,Math,Male,*,*,*,*,98,120,*,*,*,*,33.70%,40.00%,*,*,*,*,52.90%,58.40%
2440014,Area Cooperative Educational Services,2445114,ACES at Chase,8,ELA,Female,*,*,*,*,91,100,*,*,*,*,31.90%,26.00%,*,*,*,*,49.40%,41.10%
2440014,Area Cooperative Educational Services,2445114,ACES at Chase,8,ELA,Male,*,*,*,*,69,124,*,*,*,*,39.10%,21.80%,*,*,*,*,55.50%,40.90%
2440014,Area Cooperative Educational Services,2445114,ACES at Chase,8,Math,Female,*,*,*,*,86,100,*,*,*,*,31.40%,34.00%,*,*,*,*,47.10%,53.10%
2440014,Area Cooperative Educational Services,2445114,ACES at Chase,8,Math,Male,*,*,*,*,62,124,*,*,*,*,27.40%,25.80%,*,*,*,*,46.00%,41.60%
2440014,Area Cooperative Educational Services,2445114,Thomas Edison Magnet Middle School,6,ELA,Female,113,121,113,117,*,*,20.40%,33.10%,39.80%,35.00%,*,*,37.90%,50.70%,56.40%,52.10%,*,*
2440014,Area Cooperative Educational Services,2445114,Thomas Edison Magnet Middle School,6,ELA,Male,127,109,111,120,*,*,22.00%,30.30%,28.80%,25.80%,*,*,39.00%,49.20%,50.00%,43.10%,*,*
2440014,Area Cooperative Educational Services,2445114,Thomas Edison Magnet Middle School,6,Math,Female,113,120,113,117,*,*,23.00%,45.00%,46.90%,42.70%,*,*,43.00%,66.70%,67.70%,59.70%,*,*
2440014,Area Cooperative Educational Services,2445114,Thomas Edison Magnet Middle School,6,Math,Male,129,109,111,119,*,*,26.40%,38.50%,36.90%,33.60%,*,*,43.10%,57.40%,57.10%,53.30%,*,*
2440014,Area Cooperative Educational Services,2445114,Thomas Edison Magnet Middle School,7,ELA,Female,121,115,116,117,*,*,35.50%,46.10%,42.20%,47.90%,*,*,58.40%,68.30%,65.00%,69.10%,*,*
2440014,Area Cooperative Educational Services,2445114,Thomas Edison Magnet Middle School,7,ELA,Male,119,128,110,108,*,*,28.60%,39.80%,42.70%,48.10%,*,*,49.00%,62.10%,58.70%,74.10%,*,*
2440014,Area Cooperative Educational Services,2445114,Thomas Edison Magnet Middle School,7,Math,Female,121,115,116,116,*,*,55.40%,44.30%,40.50%,28.40%,*,*,75.00%,64.70%,59.60%,48.50%,*,*
2440014,Area Cooperative Educational Services,2445114,Thomas Edison Magnet Middle School,7,Math,Male,119,128,110,107,*,*,50.40%,48.40%,35.50%,37.40%,*,*,71.20%,67.70%,57.10%,56.50%,*,*
2440014,Area Cooperative Educational Services,2445114,Thomas Edison Magnet Middle School,8,ELA,Female,101,118,110,111,*,*,32.70%,39.80%,43.60%,33.30%,*,*,51.60%,58.70%,66.20%,51.00%,*,*
2440014,Area Cooperative Educational Services,2445114,Thomas Edison Magnet Middle School,8,ELA,Male,113,116,122,107,*,*,32.70%,35.30%,43.40%,35.50%,*,*,49.60%,54.70%,60.00%,51.50%,*,*
2440014,Area Cooperative Educational Services,2445114,Thomas Edison Magnet Middle School,8,Math,Female,101,118,110,111,*,*,35.60%,42.40%,32.70%,62.20%,*,*,52.80%,58.00%,53.60%,77.30%,*,*
2440014,Area Cooperative Educational Services,2445114,Thomas Edison Magnet Middle School,8,Math,Male,113,116,121,107,*,*,30.10%,31.00%,30.60%,47.70%,*,*,47.10%,47.40%,50.00%,65.50%,*,*
2440014,Area Cooperative Educational Services,2440414,ACES at Mead Elementary School,4,ELA,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2440414,ACES at Mead Elementary School,4,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2440414,ACES at Mead Elementary School,4,Math,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2440414,ACES at Mead Elementary School,4,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2440414,ACES at Mead Elementary School,5,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2440414,ACES at Mead Elementary School,5,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449514,Village School,4,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449514,Village School,4,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449514,Village School,5,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449514,Village School,5,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449514,Village School,6,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449514,Village School,6,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449514,Village School,7,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449514,Village School,7,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449514,Village School,8,ELA,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449514,Village School,8,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449514,Village School,8,Math,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2449514,Village School,8,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict  Magnet School,4,ELA,Female,36,41,34,37,*,*,33.30%,41.50%,29.40%,21.60%,*,*,60.90%,60.90%,60.20%,47.10%,*,*
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict  Magnet School,4,ELA,Male,33,29,36,23,*,*,33.30%,17.20%,13.90%,39.10%,*,*,47.80%,40.50%,44.70%,64.70%,*,*
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict  Magnet School,4,Math,Female,36,41,34,37,*,*,25.00%,24.40%,26.50%,32.40%,*,*,57.80%,53.60%,54.70%,64.60%,*,*
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict  Magnet School,4,Math,Male,33,29,36,23,*,*,21.20%,17.20%,25.00%,30.40%,*,*,56.70%,36.00%,54.70%,61.70%,*,*
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict  Magnet School,5,ELA,Female,29,30,41,31,*,*,34.50%,20.00%,36.60%,38.70%,*,*,70.50%,45.80%,59.70%,57.10%,*,*
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict  Magnet School,5,ELA,Male,40,37,27,30,*,*,22.50%,27.00%,25.90%,20.00%,*,*,54.40%,63.50%,43.90%,46.80%,*,*
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict  Magnet School,5,Math,Female,29,30,41,31,*,*,24.10%,16.70%,17.10%,3.20%,*,*,45.50%,31.50%,45.20%,37.10%,*,*
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict  Magnet School,5,Math,Male,40,37,27,30,*,*,25.00%,10.80%,25.90%,16.70%,*,*,45.50%,24.40%,40.60%,41.80%,*,*
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict  Magnet School,6,ELA,Female,33,31,29,35,*,*,51.50%,38.70%,41.40%,65.70%,*,*,63.90%,65.30%,61.20%,88.00%,*,*
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict  Magnet School,6,ELA,Male,38,33,42,22,*,*,39.50%,39.40%,33.30%,36.40%,*,*,65.30%,59.00%,48.40%,67.60%,*,*
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict  Magnet School,6,Math,Female,33,31,29,35,*,*,42.40%,41.90%,55.20%,68.60%,*,*,56.80%,63.10%,72.20%,83.80%,*,*
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict  Magnet School,6,Math,Male,38,33,42,22,*,*,34.20%,36.40%,45.20%,63.60%,*,*,57.70%,60.50%,68.10%,84.50%,*,*
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict  Magnet School,7,ELA,Female,40,32,25,24,*,*,52.50%,34.40%,28.00%,45.80%,*,*,74.70%,56.20%,64.80%,59.70%,*,*
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict  Magnet School,7,ELA,Male,19,35,27,34,*,*,*,42.90%,29.60%,38.20%,*,*,*,64.40%,51.50%,54.60%,*,*
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict  Magnet School,7,Math,Female,40,32,25,24,*,*,65.00%,46.90%,44.00%,29.20%,*,*,84.60%,71.60%,57.30%,54.30%,*,*
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict  Magnet School,7,Math,Male,19,35,27,34,*,*,*,68.60%,51.90%,38.20%,*,*,*,80.80%,67.30%,48.00%,*,*
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict  Magnet School,8,ELA,Female,29,42,28,23,*,*,37.90%,35.70%,32.10%,21.70%,*,*,57.00%,54.10%,42.20%,35.80%,*,*
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict  Magnet School,8,ELA,Male,37,17,34,26,*,*,32.40%,*,17.60%,7.70%,*,*,62.00%,*,32.30%,21.30%,*,*
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict  Magnet School,8,Math,Female,29,42,28,23,*,*,51.70%,31.00%,46.40%,17.40%,*,*,68.60%,49.40%,69.20%,29.80%,*,*
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict  Magnet School,8,Math,Male,37,17,34,26,*,*,32.40%,*,29.40%,23.10%,*,*,42.80%,*,49.40%,32.30%,*,*
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict Magnet School,4,ELA,Female,*,*,*,*,26,28,*,*,*,*,15.40%,25.00%,*,*,*,*,39.90%,53.30%
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict Magnet School,4,ELA,Male,*,*,*,*,35,21,*,*,*,*,20.00%,28.60%,*,*,*,*,42.60%,56.80%
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict Magnet School,4,Math,Female,*,*,*,*,25,28,*,*,*,*,20.00%,46.40%,*,*,*,*,41.20%,73.10%
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict Magnet School,4,Math,Male,*,*,*,*,33,21,*,*,*,*,18.20%,42.90%,*,*,*,*,48.70%,56.50%
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict Magnet School,5,ELA,Female,*,*,*,*,35,27,*,*,*,*,42.90%,22.20%,*,*,*,*,64.80%,34.40%
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict Magnet School,5,ELA,Male,*,*,*,*,25,33,*,*,*,*,40.00%,24.20%,*,*,*,*,53.30%,49.10%
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict Magnet School,5,Math,Female,*,*,*,*,34,27,*,*,*,*,23.50%,22.20%,*,*,*,*,41.50%,35.00%
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict Magnet School,5,Math,Male,*,*,*,*,25,33,*,*,*,*,16.00%,15.20%,*,*,*,*,28.40%,40.70%
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict Magnet School,6,ELA,Female,*,*,*,*,27,30,*,*,*,*,29.60%,33.30%,*,*,*,*,54.10%,59.20%
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict Magnet School,6,ELA,Male,*,*,*,*,30,20,*,*,*,*,40.00%,40.00%,*,*,*,*,66.20%,57.80%
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict Magnet School,6,Math,Female,*,*,*,*,27,30,*,*,*,*,33.30%,36.70%,*,*,*,*,55.00%,61.10%
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict Magnet School,6,Math,Male,*,*,*,*,29,20,*,*,*,*,51.70%,40.00%,*,*,*,*,67.40%,48.90%
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict Magnet School,7,ELA,Female,*,*,*,*,25,30,*,*,*,*,28.00%,23.30%,*,*,*,*,43.60%,42.10%
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict Magnet School,7,ELA,Male,*,*,*,*,22,26,*,*,*,*,36.40%,11.50%,*,*,*,*,53.60%,24.80%
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict Magnet School,7,Math,Female,*,*,*,*,19,30,*,*,*,*,*,23.30%,*,*,*,*,*,42.80%
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict Magnet School,7,Math,Male,*,*,*,*,21,25,*,*,*,*,47.60%,24.00%,*,*,*,*,65.30%,39.40%
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict Magnet School,8,ELA,Female,*,*,*,*,23,25,*,*,*,*,21.70%,28.00%,*,*,*,*,34.10%,40.40%
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict Magnet School,8,ELA,Male,*,*,*,*,22,20,*,*,*,*,27.30%,35.00%,*,*,*,*,43.10%,50.30%
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict Magnet School,8,Math,Female,*,*,*,*,20,25,*,*,*,*,15.00%,24.00%,*,*,*,*,29.10%,41.70%
2440014,Area Cooperative Educational Services,2440314,Wintergreen Interdistrict Magnet School,8,Math,Male,*,*,*,*,22,20,*,*,*,*,18.20%,25.00%,*,*,*,*,33.10%,36.70%
0030011,Ashford School District,0030111,Ashford School,4,ELA,Female,21,14,23,16,14,16,33.30%,*,39.10%,*,*,*,54.20%,*,61.10%,*,*,*
0030011,Ashford School District,0030111,Ashford School,4,ELA,Male,20,15,16,23,22,26,45.00%,*,*,47.80%,36.40%,38.50%,67.80%,*,*,63.50%,56.70%,57.70%
0030011,Ashford School District,0030111,Ashford School,4,Math,Female,21,14,23,16,14,15,61.90%,*,13.00%,*,*,*,87.60%,*,39.80%,*,*,*
0030011,Ashford School District,0030111,Ashford School,4,Math,Male,19,15,16,23,22,26,*,*,*,26.10%,50.00%,38.50%,*,*,*,51.20%,74.30%,53.50%
0030011,Ashford School District,0030111,Ashford School,5,ELA,Female,26,22,14,23,13,15,46.20%,45.50%,*,56.50%,*,*,64.30%,74.70%,*,82.10%,*,*
0030011,Ashford School District,0030111,Ashford School,5,ELA,Male,11,20,15,17,14,23,*,25.00%,*,*,*,43.50%,*,39.20%,*,*,*,64.00%
0030011,Ashford School District,0030111,Ashford School,5,Math,Female,26,22,14,23,13,15,0.00%,4.50%,*,39.10%,*,*,8.80%,8.60%,*,57.60%,*,*
0030011,Ashford School District,0030111,Ashford School,5,Math,Male,11,20,15,17,14,23,*,25.00%,*,*,*,34.80%,*,36.70%,*,*,*,53.60%
0030011,Ashford School District,0030111,Ashford School,6,ELA,Female,15,26,20,13,16,14,*,65.40%,45.00%,*,*,*,*,79.50%,62.40%,*,*,*
0030011,Ashford School District,0030111,Ashford School,6,ELA,Male,21,11,18,16,15,15,38.10%,*,*,*,*,*,54.50%,*,*,*,*,*
0030011,Ashford School District,0030111,Ashford School,6,Math,Female,15,26,20,12,16,14,*,46.20%,75.00%,*,*,*,*,70.70%,96.60%,*,*,*
0030011,Ashford School District,0030111,Ashford School,6,Math,Male,21,11,18,16,14,15,19.00%,*,*,*,*,*,44.40%,*,*,*,*,*
0030011,Ashford School District,0030111,Ashford School,7,ELA,Female,23,15,28,21,15,16,52.20%,*,39.30%,28.60%,*,*,77.90%,*,49.80%,52.70%,*,*
0030011,Ashford School District,0030111,Ashford School,7,ELA,Male,23,21,12,18,17,18,30.40%,28.60%,*,*,*,*,47.20%,36.70%,*,*,*,*
0030011,Ashford School District,0030111,Ashford School,7,Math,Female,23,15,28,21,15,16,78.30%,*,64.30%,42.90%,*,*,88.40%,*,71.70%,54.80%,*,*
0030011,Ashford School District,0030111,Ashford School,7,Math,Male,23,21,12,18,17,18,73.90%,71.40%,*,*,*,*,93.20%,84.80%,*,*,*,*
0030011,Ashford School District,0030111,Ashford School,8,ELA,Female,12,26,15,28,17,14,*,19.20%,*,32.10%,*,*,*,36.60%,*,47.60%,*,*
0030011,Ashford School District,0030111,Ashford School,8,ELA,Male,22,24,23,14,21,14,40.90%,37.50%,39.10%,*,23.80%,*,65.70%,60.00%,65.10%,*,52.40%,*
0030011,Ashford School District,0030111,Ashford School,8,Math,Female,12,26,15,28,17,14,*,30.80%,*,39.30%,*,*,*,42.90%,*,47.30%,*,*
0030011,Ashford School District,0030111,Ashford School,8,Math,Male,22,24,23,14,21,13,54.50%,29.20%,39.10%,*,38.10%,*,63.90%,44.10%,54.80%,*,61.10%,*
0040011,Avon School District,0045111,Avon Middle School,7,ELA,Female,107,125,130,122,129,112,58.90%,44.80%,46.20%,58.20%,48.10%,45.50%,73.40%,58.10%,65.40%,76.30%,62.90%,61.60%
0040011,Avon School District,0045111,Avon Middle School,7,ELA,Male,149,140,132,99,127,117,59.10%,38.60%,53.00%,53.50%,44.10%,45.30%,76.90%,56.00%,70.30%,69.50%,61.30%,61.60%
0040011,Avon School District,0045111,Avon Middle School,7,Math,Female,108,125,130,121,128,112,55.60%,61.60%,61.50%,65.30%,47.70%,33.90%,81.70%,74.30%,79.10%,82.30%,61.40%,54.00%
0040011,Avon School District,0045111,Avon Middle School,7,Math,Male,148,139,132,99,126,116,69.60%,51.80%,66.70%,69.70%,54.80%,53.40%,83.20%,69.10%,84.70%,80.30%,66.90%,65.70%
0040011,Avon School District,0045111,Avon Middle School,8,ELA,Female,134,109,123,127,121,131,56.00%,49.50%,59.30%,58.30%,51.20%,43.50%,67.30%,66.70%,72.50%,71.20%,67.10%,58.10%
0040011,Avon School District,0045111,Avon Middle School,8,ELA,Male,128,148,139,133,100,131,43.80%,43.20%,53.20%,45.10%,37.00%,36.60%,62.10%,56.80%,68.20%,59.40%,51.40%,48.80%
0040011,Avon School District,0045111,Avon Middle School,8,Math,Female,134,109,123,127,120,131,71.60%,73.40%,74.80%,55.90%,50.80%,51.90%,85.70%,88.80%,87.80%,70.30%,66.50%,62.70%
0040011,Avon School District,0045111,Avon Middle School,8,Math,Male,128,147,139,133,100,131,62.50%,70.10%,71.90%,59.40%,56.00%,48.10%,74.50%,82.10%,86.30%,69.40%,66.50%,62.50%
0040011,Avon School District,0040411,Pine Grove School,4,ELA,Female,52,57,71,68,64,64,50.00%,52.60%,49.30%,54.40%,40.60%,50.00%,69.90%,73.40%,66.50%,73.50%,72.40%,70.30%
0040011,Avon School District,0040411,Pine Grove School,4,ELA,Male,50,64,47,67,50,42,50.00%,40.60%,48.90%,55.20%,34.00%,38.10%,71.40%,64.30%,72.80%,71.60%,66.00%,54.80%
0040011,Avon School District,0040411,Pine Grove School,4,Math,Female,53,57,71,68,64,64,32.10%,33.30%,40.80%,38.20%,48.40%,29.70%,62.10%,67.50%,68.70%,74.10%,71.30%,61.90%
0040011,Avon School District,0040411,Pine Grove School,4,Math,Male,53,64,47,67,50,42,54.70%,62.50%,51.10%,47.80%,44.00%,33.30%,79.10%,84.40%,73.20%,75.30%,75.80%,64.80%
0040011,Avon School District,0040311,Roaring Brook School,4,ELA,Female,49,59,49,50,37,50,59.20%,49.20%,71.40%,50.00%,48.60%,46.00%,74.10%,66.20%,84.50%,75.60%,57.50%,74.50%
0040011,Avon School District,0040311,Roaring Brook School,4,ELA,Male,50,53,51,54,36,65,54.00%,49.10%,43.10%,42.60%,50.00%,41.50%,75.00%,65.20%,65.90%,57.90%,62.10%,61.80%
0040011,Avon School District,0040311,Roaring Brook School,4,Math,Female,49,59,49,50,37,50,36.70%,22.00%,49.00%,34.00%,37.80%,44.00%,57.40%,53.80%,68.40%,60.50%,58.20%,74.20%
0040011,Avon School District,0040311,Roaring Brook School,4,Math,Male,49,53,50,54,36,65,53.10%,47.20%,60.00%,50.00%,44.40%,44.60%,73.60%,65.60%,75.60%,73.90%,69.60%,73.80%
