"Smarter Balanced Assessments, Trend",,,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades Combined, All Students",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,Year,,,,,,,,,,,
,,,,,2015-16,,2016-17,,2017-18,,2018-19,,2021-22,,2022-23,
District,District Code,School,School Code,Subject,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%
South Windsor School District,1320011,Philip R. Smith School,1320111,ELA,185,76.8,177,83.1,184,82.6,187,83.4,232,73.7,236,75.8
South Windsor School District,1320011,Philip R. Smith School,1320111,Math,185,71.4,177,71.8,184,78.8,187,77.5,232,72.4,236,73.3
South Windsor School District,1320011,Pleasant Valley School,1320211,ELA,182,83,178,74.2,248,77.8,263,74.1,328,78.4,369,75.9
South Windsor School District,1320011,Pleasant Valley School,1320211,Math,182,75.3,178,79.2,248,71.8,263,73.8,328,77.7,367,76.6
South Windsor School District,1320011,Timothy Edwards School,1325111,ELA,952,73.3,957,73,947,69.9,967,71.8,1126,72.6,1137,65.4
South Windsor School District,1320011,Timothy Edwards School,1325111,Math,948,66.9,955,65.5,947,65.9,966,67.4,1125,61.5,1126,61.5
South Windsor School District,1320011,Wapping Elementary School,1320411,ELA,147,79.6,161,73.9,*,*,*,*,*,*,*,*
South Windsor School District,1320011,Wapping Elementary School,1320411,Math,147,59.2,161,70.8,*,*,*,*,*,*,*,*
Southington School District,1310011,Comprehensive Learning Center (CLC) - JFK,1310511,ELA,*,*,*,*,*,*,*,*,*,*,7,*
Southington School District,1310011,Comprehensive Learning Center (CLC) - JFK,1310511,Math,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,Derynoski Elementary School,1311511,ELA,321,63.9,301,68.8,289,70.6,274,67.9,244,72.5,*,*
Southington School District,1310011,Derynoski Elementary School,1311511,Math,319,60.5,300,62.3,288,62.2,274,65.7,244,68.4,*,*
Southington School District,1310011,EASE,1310511,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,EASE,1310511,Math,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,Flanders Elementary School,1311311,ELA,154,64.3,152,70.4,146,64.4,143,65,146,70.5,159,68.6
Southington School District,1310011,Flanders Elementary School,1311311,Math,154,63.6,152,59.2,146,58.2,143,65,146,58.9,159,64.2
Southington School District,1310011,Hatton Elementary School,1310211,ELA,191,64.9,189,64.6,174,66.7,168,66.7,165,58.8,*,*
Southington School District,1310011,Hatton Elementary School,1310211,Math,191,65.4,189,65.1,176,65.9,168,69.6,165,64.2,*,*
Southington School District,1310011,John F. Kennedy Middle School,1315311,ELA,835,69.3,790,65.7,775,68.3,758,67.2,712,60.4,701,59.6
Southington School District,1310011,John F. Kennedy Middle School,1315311,Math,834,55.5,790,54.7,774,51,757,56.8,710,54.9,699,55.9
Southington School District,1310011,Joseph A. Depaolo Middle School,1315111,ELA,739,65,788,66.6,752,66.1,732,69.1,709,63.9,694,63.5
Southington School District,1310011,Joseph A. Depaolo Middle School,1315111,Math,739,50.2,788,54.6,752,54.3,731,58.3,707,52.6,692,57.2
Southington School District,1310011,Language Based Classroom at Hatton School,1310411,ELA,6,*,7,*,11,*,9,*,*,*,*,*
Southington School District,1310011,Language Based Classroom at Hatton School,1310411,Math,6,*,7,*,11,*,9,*,10,*,*,*
Southington School District,1310011,"Language Based Classroom, Multihandicapped",1311811,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,"Language Based Classroom, Multihandicapped",1311811,Math,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,Oshana Elementary School,1310611,ELA,146,70.5,140,77.9,143,74.8,138,73.2,122,67.2,*,*
Southington School District,1310011,Oshana Elementary School,1310611,Math,145,58.6,139,65.5,143,73.4,138,70.3,122,68,*,*
Southington School District,1310011,R. E. Thalberg Elementary School,1310911,ELA,*,*,*,*,*,*,*,*,*,*,219,63
Southington School District,1310011,R. E. Thalberg Elementary School,1310911,Math,*,*,*,*,*,*,*,*,*,*,219,65.8
Southington School District,1310011,South End Elementary School,1310711,ELA,122,60.7,110,58.2,117,72.6,119,74.8,118,63.6,120,57.5
Southington School District,1310011,South End Elementary School,1310711,Math,122,53.3,110,59.1,117,67.5,119,79,118,56.8,120,60.8
Southington School District,1310011,Strong Elementary School,1310811,ELA,157,70.7,153,68.6,149,63.8,158,64.6,118,70.3,*,*
Southington School District,1310011,Strong Elementary School,1310811,Math,157,63.1,153,63.4,149,60.4,158,69.6,118,67.8,*,*
Southington School District,1310011,Thalberg Elementary School,1310911,ELA,219,55.7,219,65.3,238,69.3,240,63.8,208,62.5,*,*
Southington School District,1310011,Thalberg Elementary School,1310911,Math,219,57.1,219,65.3,238,60.9,240,60.4,208,62.5,*,*
Southington School District,1310011,Therapeutic Educational Alternative Model (TEAM),1311611,ELA,7,*,*,*,9,*,*,*,11,*,*,*
Southington School District,1310011,Therapeutic Educational Alternative Model (TEAM),1311611,Math,7,*,*,*,10,*,*,*,*,*,*,*
Southington School District,1310011,Therapeutic Learning Center (TLC) - JAD,1311611,ELA,*,*,*,*,*,*,*,*,*,*,10,*
Southington School District,1310011,Therapeutic Learning Center (TLC) - JAD,1311611,Math,*,*,*,*,*,*,*,*,*,*,10,*
Southington School District,1310011,Therapeutic Learning Center (TLC) - Secondary - HES,1310411,ELA,*,*,*,*,*,*,*,*,*,*,6,*
Southington School District,1310011,Therapeutic Learning Center (TLC) - Secondary - HES,1310411,Math,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,Urbin T. Kelley School,1311411,ELA,176,77.3,170,75.9,163,70.6,154,81.8,147,69.4,155,66.5
Southington School District,1310011,Urbin T. Kelley School,1311411,Math,176,68.8,170,74.1,162,75.9,154,76.6,147,65.3,155,69
Southington School District,1310011,Walter A. Derynoski Elementary School,1311511,ELA,*,*,*,*,*,*,*,*,*,*,261,65.9
Southington School District,1310011,Walter A. Derynoski Elementary School,1311511,Math,*,*,*,*,*,*,*,*,*,*,261,70.5
Southington School District,1310011,William H. Hatton Elementary School,1310211,ELA,*,*,*,*,*,*,*,*,*,*,178,60.7
Southington School District,1310011,William H. Hatton Elementary School,1310211,Math,*,*,*,*,*,*,*,*,*,*,178,62.4
Southington School District,1310011,William M. Strong Elementary School,1310811,ELA,*,*,*,*,*,*,*,*,*,*,127,73.2
Southington School District,1310011,William M. Strong Elementary School,1310811,Math,*,*,*,*,*,*,*,*,*,*,127,66.9
Southington School District,1310011,Zaya A. Oshana Elementary School,1310611,ELA,*,*,*,*,*,*,*,*,*,*,124,63.7
Southington School District,1310011,Zaya A. Oshana Elementary School,1310611,Math,*,*,*,*,*,*,*,*,*,*,124,71.8
Sprague School District,1330011,Sayles School,1330111,ELA,219,52.5,192,40.6,194,49.5,180,38.9,166,34.9,171,32.2
Sprague School District,1330011,Sayles School,1330111,Math,219,35.2,192,30.2,194,35.1,180,26.7,166,21.7,170,25.9
Stafford School District,1340011,Stafford Elementary School,1340611,ELA,338,60.9,353,56.4,343,50.4,347,56.5,281,47,280,53.9
Stafford School District,1340011,Stafford Elementary School,1340611,Math,338,53.8,352,45.7,343,39.4,347,49.3,281,43.1,278,48.6
Stafford School District,1340011,Stafford Middle School,1345211,ELA,327,68.5,317,61.8,337,58.8,339,53.4,349,51.9,322,46.9
Stafford School District,1340011,Stafford Middle School,1345211,Math,327,48.6,316,42.4,336,44.3,339,43.1,348,37.4,320,34.7
Stamford School District,1350011,Alternate Routes To Success,1350411,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Stamford School District,1350011,Alternate Routes To Success,1350411,Math,*,*,*,*,*,*,*,*,*,*,*,*
Stamford School District,1350011,Anchor,1350411,ELA,*,*,*,*,*,*,*,*,15,*,*,*
Stamford School District,1350011,Anchor,1350411,Math,*,*,*,*,*,*,*,*,13,*,*,*
Stamford School District,1350011,Cloonan School,1355611,ELA,511,47.2,523,44.6,558,41,626,40.7,623,32.4,546,26.9
Stamford School District,1350011,Cloonan School,1355611,Math,509,34,521,32.1,560,25.7,625,29.8,620,16,544,18.9
Stamford School District,1350011,Davenport Ridge School,1352011,ELA,282,46.5,330,38.2,330,45.2,322,52.2,316,36.7,325,39.1
Stamford School District,1350011,Davenport Ridge School,1352011,Math,282,39.7,329,39.5,327,44.3,318,51.6,316,36.1,324,39.2
Stamford School District,1350011,Dolan School,1355311,ELA,491,50.1,480,46.9,527,50.1,587,43.8,610,43.6,591,39.4
Stamford School District,1350011,Dolan School,1355311,Math,490,40.4,480,39.2,519,37.4,585,35.9,602,22.4,587,22.3
Stamford School District,1350011,Hart School,1352211,ELA,293,58,300,57,310,57.7,318,51.6,256,45.3,270,39.3
Stamford School District,1350011,Hart School,1352211,Math,293,50.5,300,60.7,311,*,318,56,256,*,270,40.4
Stamford School District,1350011,Julia A. Stark School,1351211,ELA,308,44.5,343,44.6,305,46.2,291,44.7,286,36.7,293,31.1
Stamford School District,1350011,Julia A. Stark School,1351211,Math,307,33.9,343,41.1,303,39.9,286,41.6,284,32.4,293,31.1
Stamford School District,1350011,K. T. Murphy School,1350511,ELA,218,56,237,54,*,48.7,244,38.9,203,*,197,20.3
Stamford School District,1350011,K. T. Murphy School,1350511,Math,218,50.5,237,57.8,*,*,244,39.3,203,*,197,27.4
Stamford School District,1350011,Newfield School,1350611,ELA,308,45.5,307,51.5,293,52.6,269,52.4,252,40.5,250,40
Stamford School District,1350011,Newfield School,1350611,Math,307,37.5,307,48.9,293,44,269,49.1,252,39.3,250,37.6
Stamford School District,1350011,Northeast School,1351811,ELA,347,45.2,351,45,346,46.5,320,46.6,294,37.8,266,39.5
Stamford School District,1350011,Northeast School,1351811,Math,344,40.1,350,40.9,346,42.5,320,42.5,294,37.4,266,40.6
Stamford School District,1350011,Rippowam Middle School,1355811,ELA,786,42,690,43.3,704,36.5,728,36,717,34.9,700,29.1
Stamford School District,1350011,Rippowam Middle School,1355811,Math,789,31.1,690,28.1,704,25.9,729,26.9,714,17.2,700,13.6
Stamford School District,1350011,Rogers International School,1350811,ELA,523,61.8,534,62.2,523,63.3,524,63.5,505,57.2,510,52.4
Stamford School District,1350011,Rogers International School,1350811,Math,524,52.9,532,60,522,62.3,523,60.6,500,49,507,50.7
Stamford School District,1350011,Roxbury School,1350911,ELA,294,49.3,283,41.3,285,*,288,43.4,268,36.2,286,34.6
Stamford School District,1350011,Roxbury School,1350911,Math,294,36.7,285,42.8,285,*,288,37.2,268,38.1,284,35.2
Stamford School District,1350011,Scofield Middle School,1355711,ELA,700,63.9,661,56.6,662,61.5,637,62.3,585,51.6,586,50.3
Stamford School District,1350011,Scofield Middle School,1355711,Math,701,50.9,659,54.8,661,52,637,52.4,585,41,586,39.4
Stamford School District,1350011,Springdale School,1351111,ELA,326,42,357,43.1,321,50.5,315,47.9,256,33.6,280,30
Stamford School District,1350011,Springdale School,1351111,Math,326,37.4,357,45.4,322,50.6,315,53.3,256,35.2,280,31.1
Stamford School District,1350011,Stillmeadow School,1352111,ELA,334,45.8,360,43.1,335,44.5,320,48.8,278,46.4,290,45.9
Stamford School District,1350011,Stillmeadow School,1352111,Math,334,44.9,357,47.1,333,46.8,320,49.1,278,41.7,290,44.5
Stamford School District,1350011,Strawberry Hill Special,1351011,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Stamford School District,1350011,Strawberry Hill Special,1351011,Math,*,*,*,*,*,*,*,*,*,*,*,*
Stamford School District,1350011,Strawberry Hill an ext. of Rogers International,1350711,ELA,*,*,*,*,*,*,106,60.4,371,62.8,437,62
Stamford School District,1350011,Strawberry Hill an ext. of Rogers International,1350711,Math,*,*,*,*,*,*,106,67.9,371,51.2,437,57.2
Stamford School District,1350011,Toquam Magnet School,1351911,ELA,314,45.5,330,40.6,344,45.3,314,42,276,32.6,294,26.5
Stamford School District,1350011,Toquam Magnet School,1351911,Math,314,41.1,328,46.6,344,44.5,314,43,276,29.7,294,28.6
Stamford School District,1350011,Turn of River School,1355511,ELA,609,40.2,639,45.9,661,38.6,669,42.6,705,29.9,686,25.9
Stamford School District,1350011,Turn of River School,1355511,Math,608,34.9,638,34.3,662,31.4,669,33.9,700,19.4,681,20
Stamford School District,1350011,Westover School,1351411,ELA,325,62.5,327,58.4,330,58.5,339,58.1,267,49.8,266,47.7
Stamford School District,1350011,Westover School,1351411,Math,325,50.8,327,51.1,330,53,339,47.8,267,38.2,265,41.5
Sterling School District,1360011,Sterling Community School,1360311,ELA,278,55.8,274,49.6,236,47.9,240,47.1,208,39.9,192,38.5
Sterling School District,1360011,Sterling Community School,1360311,Math,278,27.3,273,27.1,236,28.8,239,27.6,208,24.5,192,24.5
Stonington School District,1370011,Deans Mill School,1370511,ELA,171,81.9,161,79.5,156,85.9,154,78.6,229,80.3,226,79.2
Stonington School District,1370011,Deans Mill School,1370511,Math,172,75.6,161,80.7,156,83.3,154,77.9,229,80.3,226,79.2
Stonington School District,1370011,Pawcatuck Middle School,1375111,ELA,261,68.2,273,70.7,291,70.4,274,78.5,*,*,*,*
Stonington School District,1370011,Pawcatuck Middle School,1375111,Math,261,51.7,273,54.9,290,49.3,274,59.5,*,*,*,*
Stonington School District,1370011,Stonington Middle School,1375211,ELA,392,68.6,367,73.8,354,71.8,350,77.1,393,70.5,368,65.8
Stonington School District,1370011,Stonington Middle School,1375211,Math,391,62.7,366,62.6,354,60.7,350,67.1,391,54.7,367,59.1
Stonington School District,1370011,The Learning Annex,1370911,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Stonington School District,1370011,The Learning Annex,1370911,Math,*,*,*,*,*,*,*,*,*,*,*,*
Stonington School District,1370011,West Broad Street School,1370411,ELA,146,71.9,140,81.4,125,80.8,111,75.7,*,*,*,*
Stonington School District,1370011,West Broad Street School,1370411,Math,146,70.5,140,80,125,80.8,110,69.1,*,*,*,*
Stonington School District,1370011,West Vine Street School,1370611,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Stonington School District,1370011,West Vine Street School,1370611,Math,*,*,*,*,*,*,*,*,*,*,*,*
Stratford School District,1380011,ABA - K-6,1380611,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Stratford School District,1380011,ABA - K-6,1380611,Math,*,*,*,*,*,*,*,*,*,*,*,*
Stratford School District,1380011,ALPHA,1380511,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Stratford School District,1380011,ALPHA,1380511,Math,*,*,*,*,*,*,*,*,*,*,*,*
Stratford School District,1380011,Chapel School,1380311,ELA,297,43.4,317,38.8,289,44.6,233,62.7,181,44.2,172,37.8
Stratford School District,1380011,Chapel School,1380311,Math,296,29.1,317,25.9,289,32.9,233,54.5,181,35.4,172,32.6
Stratford School District,1380011,David Wooster Middle School,1385211,ELA,544,46.7,543,50.3,522,47.3,534,54.5,547,42.4,531,32.8
Stratford School District,1380011,David Wooster Middle School,1385211,Math,541,23.1,542,26.8,522,23.6,534,26.8,546,17.2,528,18
Stratford School District,1380011,Eli Whitney School,1381311,ELA,301,60.8,277,58.1,286,57.3,303,56.4,289,61.2,276,64.9
Stratford School District,1380011,Eli Whitney School,1381311,Math,301,*,277,42.2,286,*,303,50.5,287,59.9,276,65.9
Stratford School District,1380011,Franklin School,1380411,ELA,134,37.3,145,37.9,161,42.9,173,48,149,36.9,153,38.6
Stratford School District,1380011,Franklin School,1380411,Math,134,20.9,145,26.2,160,20.6,173,37.6,149,30.2,153,27.5
Stratford School District,1380011,Harry B. Flood Middle School,1385311,ELA,558,48.2,576,45.5,587,44.1,569,47.1,524,39.1,494,37
Stratford School District,1380011,Harry B. Flood Middle School,1385311,Math,557,23.2,576,23.6,586,23,569,29.2,522,15.5,467,21.4
Stratford School District,1380011,IPP Class Room - Second Hill Lane,1382711,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Stratford School District,1380011,IPP Class Room - Second Hill Lane,1382711,Math,*,*,*,*,*,*,*,*,*,*,*,*
Stratford School District,1380011,IPP Classroom - Johnson,1381111,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Stratford School District,1380011,IPP Classroom - Johnson,1381111,Math,*,*,*,*,*,*,*,*,*,*,*,*
Stratford School District,1380011,Johnson House STEPS 3-6,1381211,ELA,*,*,8,*,10,*,*,*,*,*,*,*
Stratford School District,1380011,Johnson House STEPS 3-6,1381211,Math,*,*,8,*,10,*,*,*,*,*,*,*
Stratford School District,1380011,Lordship School,1380811,ELA,141,47.5,161,44.1,167,48.5,196,42.9,151,41.7,120,40
Stratford School District,1380011,Lordship School,1380811,Math,141,39,161,36.6,167,35.9,196,36.7,151,38.4,120,30
Stratford School District,1380011,Middle School Sails,1381811,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Stratford School District,1380011,Middle School Sails,1381811,Math,*,*,*,*,*,*,*,*,*,*,*,*
Stratford School District,1380011,Nichols School,1380911,ELA,255,40.8,256,36.3,237,43.9,276,40.2,283,38.2,294,34.4
Stratford School District,1380011,Nichols School,1380911,Math,255,26.3,255,26.7,237,32.1,276,34.8,282,26.6,293,25.3
Stratford School District,1380011,SHL - ABA - K-6,1380611,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Stratford School District,1380011,SHL - ABA - K-6,1380611,Math,*,*,*,*,*,*,*,*,*,*,*,*
Stratford School District,1380011,STEPS 7-8,1381911,ELA,*,*,*,*,*,*,7,*,*,*,8,*
Stratford School District,1380011,STEPS 7-8,1381911,Math,*,*,*,*,*,*,7,*,*,*,8,*
Stratford School District,1380011,STEPS K-6,1382811,ELA,*,*,*,*,*,*,13,*,13,*,8,*
Stratford School District,1380011,STEPS K-6,1382811,Math,*,*,*,*,*,*,13,*,13,*,8,*
Stratford School District,1380011,Second Hill Lane School,1381011,ELA,345,53.3,340,47.4,312,47.1,221,52,235,34.9,333,40.2
Stratford School District,1380011,Second Hill Lane School,1381011,Math,345,32.8,340,30.6,310,32.3,221,48.4,235,30.6,333,33.9
Stratford School District,1380011,Stratford Academy - Johnson House,1381511,ELA,404,62.9,395,64.1,375,64.5,361,34.6,446,25.8,352,23.6
Stratford School District,1380011,Stratford Academy - Johnson House,1381511,Math,404,43.1,395,45.8,375,53.1,361,25.5,444,13.1,350,9.7
Stratford School District,1380011,Wilcoxson School,1381411,ELA,197,47.2,200,52,202,47,232,50.4,208,45.2,226,55.3
Stratford School District,1380011,Wilcoxson School,1381411,Math,197,34,199,37.7,202,39.1,232,42.7,208,38.9,225,40.9
Suffield School District,1390011,McAlister Intermediate School,1390311,ELA,458,66.6,455,61.8,434,66.4,404,63.6,405,64,424,59.9
Suffield School District,1390011,McAlister Intermediate School,1390311,Math,457,46.8,453,50.1,429,56.2,406,56.4,407,60.9,422,59.2
Suffield School District,1390011,Suffield Middle School,1395111,ELA,551,69.9,509,69.7,502,67.1,466,75.1,431,65.2,436,63.5
Suffield School District,1390011,Suffield Middle School,1395111,Math,548,53.1,506,55.3,500,53.2,466,65,432,61.1,436,62.4
The Bridge Academy District,2690013,The Bridge Academy,2696113,ELA,98,17.3,90,28.9,94,33,95,32.6,101,22.8,96,32.3
The Bridge Academy District,2690013,The Bridge Academy,2696113,Math,98,*,89,11.2,93,14,94,12.8,101,13.9,96,15.6
The Gilbert School District,9020022,The Gilbert School,9026122,ELA,168,46.4,165,43.6,159,39.6,150,56.7,159,39.6,136,44.1
The Gilbert School District,9020022,The Gilbert School,9026122,Math,167,27.5,164,18.3,160,20.6,148,45.3,161,24.8,135,28.9
Thomaston School District,1400011,Black Rock School,1400111,ELA,67,38.8,55,52.7,*,*,*,*,*,*,*,*
Thomaston School District,1400011,Black Rock School,1400111,Math,67,37.3,55,56.4,*,*,*,*,*,*,*,*
Thomaston School District,1400011,PATHS,1400311,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Thomaston School District,1400011,PATHS,1400311,Math,*,*,*,*,*,*,*,*,*,*,*,*
Thomaston School District,1400011,Thomaston Center School,1400211,ELA,216,50,203,56.2,184,54.3,195,55.9,190,56.3,184,51.6
Thomaston School District,1400011,Thomaston Center School,1400211,Math,216,41.7,203,37.4,183,36.6,195,39.5,190,38.9,183,47.5
Thomaston School District,1400011,Thomaston High School,1406211,ELA,168,60.7,173,70.5,143,69.9,133,61.7,125,*,125,*
Thomaston School District,1400011,Thomaston High School,1406211,Math,168,48.8,173,47.4,143,44.8,132,42.4,120,32.5,125,37.6
Thompson School District,1410011,Mary R. Fisher Elementary School,1410111,ELA,153,35.3,146,50.7,150,50,144,51.4,153,52.9,133,47.4
Thompson School District,1410011,Mary R. Fisher Elementary School,1410111,Math,153,38.6,146,45.9,150,44.7,143,51,152,52.6,132,56.1
Thompson School District,1410011,Thompson Middle School,1415111,ELA,322,36.6,327,41.9,322,38.5,297,34.3,281,40.6,280,35.7
Thompson School District,1410011,Thompson Middle School,1415111,Math,323,20.1,327,24.2,321,25.5,295,21.4,281,24.9,276,26.1
Tolland School District,1420011,LEAP,1420411,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Tolland School District,1420011,LEAP,1420411,Math,*,*,*,*,*,*,*,*,*,*,*,*
Tolland School District,1420011,Tolland Intermediate School,1420211,ELA,544,72.8,535,69.5,*,*,504,64.9,432,67.4,451,68.5
Tolland School District,1420011,Tolland Intermediate School,1420211,Math,541,65.2,533,61.2,*,*,504,60.1,433,66.5,450,76.2
Tolland School District,1420011,Tolland Middle School,1425111,ELA,657,69.4,599,69.9,553,*,526,61,519,53.6,493,63.3
Tolland School District,1420011,Tolland Middle School,1425111,Math,657,68,599,61.8,552,*,521,58.3,519,44.5,492,60.4
Torrington School District,1430011,ABC / Forbes School,1431511,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Torrington School District,1430011,ABC / Forbes School,1431511,Math,*,*,*,*,*,*,*,*,*,*,*,*
Torrington School District,1430011,ABC / Vogel Wetmore,1432411,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Torrington School District,1430011,ABC / Vogel Wetmore,1432411,Math,*,*,*,*,*,*,*,*,*,*,*,*
Torrington School District,1430011,East School,1430111,ELA,171,*,178,57.3,166,*,*,*,*,*,*,*
Torrington School District,1430011,East School,1430111,Math,171,48.5,178,41,165,51.5,*,*,*,*,*,*
Torrington School District,1430011,Forbes School,1430211,ELA,180,*,180,47.2,181,*,354,42.4,338,45.3,307,50.2
Torrington School District,1430011,Forbes School,1430211,Math,179,*,181,28.7,181,*,352,29.8,338,26.3,310,34.8
Torrington School District,1430011,Southwest School,1430811,ELA,*,61.4,130,63.8,*,62,295,48.1,279,51.6,288,48.3
Torrington School District,1430011,Southwest School,1430811,Math,*,*,130,33.8,*,*,297,34.3,279,36.6,287,39.4
Torrington School District,1430011,Torringford School,1430911,ELA,334,53,305,52.1,276,55.4,161,46.6,138,38.4,149,34.2
Torrington School District,1430011,Torringford School,1430911,Math,336,32.1,305,34.4,276,34.1,161,47.8,138,46.4,148,43.2
Torrington School District,1430011,Torrington Middle School,1435111,ELA,960,38.1,974,33.1,983,42.3,983,43.8,980,40.7,931,38.8
Torrington School District,1430011,Torrington Middle School,1435111,Math,951,19.2,971,20.4,980,24.5,980,27.1,957,17.6,921,16.6
Torrington School District,1430011,Vogel-Wetmore School,1431311,ELA,192,47.9,204,52.5,210,44.8,152,46.7,146,29.5,149,27.5
Torrington School District,1430011,Vogel-Wetmore School,1431311,Math,192,33.9,204,34.3,210,39.5,152,40.1,146,31.5,149,31.5
Trailblazers Academy District,2780013,Trailblazers Academy,2785113,ELA,124,11.3,122,5.7,112,11.6,121,20.7,*,*,*,*
Trailblazers Academy District,2780013,Trailblazers Academy,2785113,Math,120,*,125,*,113,*,120,*,*,*,*,*
Trumbull School District,1440011,Booth Hill School,1440111,ELA,257,84.8,245,80.8,245,86.1,246,79.7,261,73.9,272,71.3
Trumbull School District,1440011,Booth Hill School,1440111,Math,257,81.3,245,81.2,245,82.9,246,76.8,260,68.5,272,74.3
Trumbull School District,1440011,Daniels Farm School,1440811,ELA,246,81.3,243,86,248,87.1,253,88.9,292,86.6,274,83.2
Trumbull School District,1440011,Daniels Farm School,1440811,Math,246,81.7,243,86,248,85.1,253,85.8,292,84.6,274,86.5
Trumbull School District,1440011,Frenchtown Elementary School,1441011,ELA,296,81.8,293,80.9,263,73.8,256,*,247,64.8,253,71.5
Trumbull School District,1440011,Frenchtown Elementary School,1441011,Math,296,76,293,70.6,263,63.9,256,72.3,247,60.7,253,69.2
Trumbull School District,1440011,Hillcrest Middle School,1445211,ELA,727,83.5,744,86.4,707,85.9,722,85.6,741,75.2,757,73.4
Trumbull School District,1440011,Hillcrest Middle School,1445211,Math,727,76.1,739,77.5,705,79.1,722,78.4,738,69.2,756,68.3
Trumbull School District,1440011,Jane Ryan School,1440411,ELA,200,*,203,83.7,189,79.9,*,*,234,75.2,*,*
Trumbull School District,1440011,Jane Ryan School,1440411,Math,199,86.4,203,80.3,189,77.2,*,*,234,69.7,*,*
Trumbull School District,1440011,Madison Middle School,1445111,ELA,774,79.3,835,76.9,863,76.4,827,75.1,792,65.8,786,73.3
Trumbull School District,1440011,Madison Middle School,1445111,Math,774,73.1,835,71.7,862,71,823,70.2,792,61,785,66.2
Trumbull School District,1440011,Middlebrook School,1440311,ELA,266,77.8,265,77,259,79.2,269,79.6,249,77.5,265,*
Trumbull School District,1440011,Middlebrook School,1440311,Math,266,*,266,83.8,261,75.9,270,74.4,249,67.9,265,*
Trumbull School District,1440011,REACH,1440511,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Trumbull School District,1440011,REACH,1440511,Math,*,*,*,*,*,*,*,*,*,*,*,*
Trumbull School District,1440011,Tashua School,1440911,ELA,*,*,219,82.2,224,83,238,84,225,77.3,233,82
Trumbull School District,1440011,Tashua School,1440911,Math,*,*,219,82.6,224,87.5,238,89.5,225,78.2,233,82.8
Unified School District #2,3470015,Albert J. Solnit Children's Center - North Campus,3470115,ELA,*,*,*,*,*,*,*,*,11,*,7,*
Unified School District #2,3470015,Albert J. Solnit Children's Center - North Campus,3470115,Math,*,*,*,*,*,*,*,*,11,*,7,*
Unified School District #2,3470015,Albert J. Solnit Children's Center- South Campus,3470315,ELA,*,*,*,*,*,*,*,*,15,*,11,*
Unified School District #2,3470015,Albert J. Solnit Children's Center- South Campus,3470315,Math,*,*,*,*,*,*,*,*,16,*,11,*
Unified School District #2,3470015,Children's Place School,3470115,ELA,*,*,*,*,7,*,6,*,*,*,*,*
Unified School District #2,3470015,Children's Place School,3470115,Math,*,*,*,*,7,*,8,*,*,*,*,*
Unified School District #2,3470015,Riverview School,3470315,ELA,15,*,*,*,16,*,20,*,*,*,*,*
Unified School District #2,3470015,Riverview School,3470315,Math,15,*,*,*,17,*,20,0,*,*,*,*
Unified School District #2,3470015,Walter G. Cady School,3476715,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Unified School District #2,3470015,Walter G. Cady School,3476715,Math,*,*,*,*,*,*,*,*,*,*,*,*
Union School District,1450011,Union Elementary School,1450111,ELA,49,63.3,46,63,33,63.6,29,69,*,*,*,*
Union School District,1450011,Union Elementary School,1450111,Math,49,59.2,46,52.2,33,48.5,29,*,*,*,*,*
Union School District,1450011,Union School,1450111,ELA,*,*,*,*,*,*,*,*,33,*,37,67.6
Union School District,1450011,Union School,1450111,Math,*,*,*,*,*,*,*,*,33,27.3,37,*
Vernon School District,1460011,Center Road School,1461411,ELA,238,48.7,217,50.7,228,45.6,228,48.2,181,52.5,193,49.2
