"Smarter Balanced Assessments, Trend",,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades Combined, Free/Reduced Price Meal Eligibility (3-level)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,Year,,,,,,,,,,,
,,,,2015-16,,2016-17,,2017-18,,2018-19,,2021-22,,2022-23,
District,District Code,Subject,Free/Reduced Price Meal Eligibility (3-level),Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%
Regional School District 15,2150012,Math,N,1654,67.3,1611,70.4,1434,68.3,1355,73.1,1382,60.8,1369,64.6
Regional School District 15,2150012,Math,R,38,31.6,24,*,52,59.6,61,63.9,39,46.2,39,51.3
Regional School District 16,2160012,ELA,F,111,*,101,43.6,121,52.1,138,49.3,137,54.7,157,43.3
Regional School District 16,2160012,ELA,N,842,67.5,845,68.8,840,76.4,774,73.8,689,68.1,665,69.3
Regional School District 16,2160012,ELA,R,47,*,39,51.3,36,77.8,54,68.5,61,57.4,52,48.1
Regional School District 16,2160012,Math,F,110,33.6,99,36.4,121,*,139,38.8,137,40.9,157,45.2
Regional School District 16,2160012,Math,N,838,57.5,841,61.2,841,64.4,774,66.9,688,60.9,664,65.7
Regional School District 16,2160012,Math,R,47,34,39,43.6,36,*,54,55.6,61,52.5,52,55.8
Regional School District 17,2170012,ELA,F,54,53.7,57,*,84,67.9,84,*,73,*,98,64.3
Regional School District 17,2170012,ELA,N,966,75.2,950,74.4,849,74.8,804,73.8,676,72.5,670,74.6
Regional School District 17,2170012,ELA,R,35,*,19,*,26,61.5,28,*,25,64,30,66.7
Regional School District 17,2170012,Math,F,53,*,56,*,83,*,84,*,73,*,98,*
Regional School District 17,2170012,Math,N,964,62.3,947,64.9,847,66.6,802,64.2,676,60.5,668,63.6
Regional School District 17,2170012,Math,R,33,*,19,*,26,57.7,28,*,25,*,30,60
Regional School District 18,2180012,ELA,F,28,*,32,*,74,60.8,88,70.5,63,*,64,*
Regional School District 18,2180012,ELA,N,562,82.4,515,82.3,454,84.1,411,82.5,437,77.8,450,73.3
Regional School District 18,2180012,ELA,R,10,*,8,*,20,80,24,62.5,15,*,13,*
Regional School District 18,2180012,Math,F,28,*,31,*,74,*,88,*,62,*,64,*
Regional School District 18,2180012,Math,N,562,77.8,514,79.8,452,81,410,81.7,436,72.7,450,75.3
Regional School District 18,2180012,Math,R,10,*,8,*,20,*,24,*,15,*,13,*
Ridgefield School District,1180011,ELA,F,48,*,33,*,83,*,104,62.5,112,66.1,122,*
Ridgefield School District,1180011,ELA,N,2262,82.8,2221,80.1,2081,82.2,2033,85.1,1832,79.6,1877,80
Ridgefield School District,1180011,ELA,R,13,*,16,*,29,*,27,74.1,22,68.2,19,*
Ridgefield School District,1180011,Math,F,48,*,33,*,83,*,104,54.8,107,55.1,120,*
Ridgefield School District,1180011,Math,N,2257,71,2214,70.2,2078,73.5,2025,79,1805,72.9,1864,76.9
Ridgefield School District,1180011,Math,R,13,*,16,*,29,*,27,63,22,68.2,19,*
Rocky Hill School District,1190011,ELA,F,150,*,139,42.4,171,57.9,156,53.8,187,*,193,37.3
Rocky Hill School District,1190011,ELA,N,955,72.7,1001,75.3,991,81.8,1059,81,958,77.3,930,75.3
Rocky Hill School District,1190011,ELA,R,29,31,30,*,47,57.4,58,51.7,30,*,41,48.8
Rocky Hill School District,1190011,Math,F,150,28.7,139,28.1,171,*,157,42.7,188,*,192,33.3
Rocky Hill School District,1190011,Math,N,954,61.8,1001,66.5,988,73.5,1057,74.3,958,71.5,929,73.8
Rocky Hill School District,1190011,Math,R,29,37.9,30,26.7,47,*,58,44.8,30,*,41,51.2
Salem School District,1210011,ELA,F,*,*,*,*,*,*,36,*,31,*,49,*
Salem School District,1210011,ELA,N,215,86,229,82.1,214,84.1,232,80.6,204,76,200,66
Salem School District,1210011,ELA,R,*,*,*,*,*,*,9,*,13,*,14,*
Salem School District,1210011,Math,F,*,*,*,*,*,*,36,*,31,*,49,*
Salem School District,1210011,Math,N,215,74.9,229,73.8,214,69.2,231,74.5,205,66.3,200,60
Salem School District,1210011,Math,R,*,*,*,*,*,*,9,*,13,*,14,*
Salisbury School District,1220011,ELA,F,15,*,12,*,*,*,37,*,*,*,*,*
Salisbury School District,1220011,ELA,N,139,84.2,147,74.8,172,78.5,128,84.4,159,77.4,160,66.9
Salisbury School District,1220011,ELA,R,6,*,10,*,*,*,15,*,*,*,*,*
Salisbury School District,1220011,Math,F,15,*,12,*,*,*,37,*,*,*,*,*
Salisbury School District,1220011,Math,N,139,74.8,147,67.3,172,69.8,128,72.7,159,64.8,160,62.5
Salisbury School District,1220011,Math,R,6,*,10,*,*,*,15,*,*,*,*,*
Scotland School District,1230011,ELA,F,*,*,*,*,*,*,*,*,11,*,*,*
Scotland School District,1230011,ELA,N,38,76.3,39,74.4,34,73.5,33,72.7,29,62.1,28,*
Scotland School District,1230011,ELA,R,*,*,*,*,*,*,*,*,9,*,*,*
Scotland School District,1230011,Math,F,*,*,*,*,*,*,*,*,11,*,*,*
Scotland School District,1230011,Math,N,38,*,39,*,35,*,33,78.8,29,*,28,*
Scotland School District,1230011,Math,R,*,*,*,*,*,*,*,*,9,*,*,*
Seymour School District,1240011,ELA,F,231,39,216,39.8,270,38.5,281,38.8,304,34.5,322,39.1
Seymour School District,1240011,ELA,N,739,61.7,753,60.8,662,60.3,619,62.5,571,55.7,532,60.3
Seymour School District,1240011,ELA,R,86,45.3,88,52.3,96,44.8,102,47.1,84,38.1,92,50
Seymour School District,1240011,Math,F,231,34.2,215,32.1,269,33.1,281,32.7,304,30.9,322,34.2
Seymour School District,1240011,Math,N,738,54.1,751,50.3,662,56,619,58.2,571,50.6,531,57.6
Seymour School District,1240011,Math,R,86,38.4,88,43.2,96,44.8,102,41.2,84,33.3,92,41.3
Sharon School District,1250011,ELA,F,19,*,*,*,21,*,18,*,13,*,21,*
Sharon School District,1250011,ELA,N,75,54.7,77,54.5,60,53.3,49,61.2,38,*,36,72.2
Sharon School District,1250011,ELA,R,8,*,*,*,13,*,12,*,12,*,6,*
Sharon School District,1250011,Math,F,19,*,*,*,19,*,17,*,13,*,21,*
Sharon School District,1250011,Math,N,75,38.7,76,38.2,60,51.7,50,56,38,36.8,36,*
Sharon School District,1250011,Math,R,8,*,*,*,13,*,12,*,12,*,6,*
Shelton School District,1260011,ELA,F,407,49.9,361,49,448,58,496,56.7,526,46,542,41.7
Shelton School District,1260011,ELA,N,1761,76.3,1690,74.1,1579,76.2,1513,75.8,1480,65.8,1449,60.9
Shelton School District,1260011,ELA,R,122,61.5,112,65.2,145,71.7,175,68,117,42.7,132,43.2
Shelton School District,1260011,Math,F,406,33.3,361,36,448,43.3,495,45.3,525,34.9,540,39.4
Shelton School District,1260011,Math,N,1758,62.9,1689,62.8,1578,69.3,1512,68.3,1476,60.3,1445,61.2
Shelton School District,1260011,Math,R,122,43.4,111,55,145,59.3,175,54.9,117,36.8,132,47.7
Sherman School District,1270011,ELA,F,*,*,*,*,*,*,*,*,*,*,*,*
Sherman School District,1270011,ELA,N,164,69.5,178,71.9,177,67.8,173,64.2,171,70.8,145,76.6
Sherman School District,1270011,ELA,R,*,*,*,*,*,*,*,*,*,*,*,*
Sherman School District,1270011,Math,F,*,*,*,*,*,*,*,*,*,*,*,*
Sherman School District,1270011,Math,N,164,64.6,176,61.9,175,59.4,173,60.7,170,58.2,143,69.9
Sherman School District,1270011,Math,R,*,*,*,*,*,*,*,*,*,*,*,*
Side By Side Charter School District,2700013,ELA,F,60,*,*,*,66,*,63,*,59,*,56,*
Side By Side Charter School District,2700013,ELA,N,60,70,65,63.1,49,*,51,*,60,61.7,64,59.4
Side By Side Charter School District,2700013,ELA,R,9,*,*,*,12,*,16,*,12,*,10,*
Side By Side Charter School District,2700013,Math,F,60,*,*,*,66,*,63,*,59,*,56,*
Side By Side Charter School District,2700013,Math,N,59,*,65,*,49,*,51,*,60,*,64,65.6
Side By Side Charter School District,2700013,Math,R,9,*,*,*,12,*,16,*,12,*,10,*
Simsbury School District,1280011,ELA,F,166,*,142,*,122,47.5,200,56,238,52.5,247,*
Simsbury School District,1280011,ELA,N,1730,83.4,1669,83.6,1638,86.1,1476,85.5,1525,79.2,1556,79.9
Simsbury School District,1280011,ELA,R,34,67.6,38,*,72,70.8,59,72.9,44,61.4,47,74.5
Simsbury School District,1280011,Math,F,159,34,141,34,122,34.4,199,44.2,238,42.9,248,40.7
Simsbury School District,1280011,Math,N,1724,71.2,1659,73.1,1632,72,1477,74.4,1523,70.9,1553,76.6
Simsbury School District,1280011,Math,R,34,41.2,38,36.8,72,50,59,59.3,44,50,47,68.1
Somers School District,1290011,ELA,F,*,*,48,*,63,*,56,*,*,*,*,*
Somers School District,1290011,ELA,N,600,71.2,607,64.4,569,61.3,514,64,522,61.1,556,64.4
Somers School District,1290011,ELA,R,*,*,7,*,12,*,11,*,*,*,*,*
Somers School District,1290011,Math,F,*,*,48,*,63,*,56,*,*,*,*,*
Somers School District,1290011,Math,N,598,56.9,605,*,564,57.1,514,56.6,522,48.7,556,54.3
Somers School District,1290011,Math,R,*,*,7,*,12,*,11,*,*,*,*,*
South Windsor School District,1320011,ELA,F,184,51.1,188,49.5,244,49.2,258,44.6,307,50.2,295,38.6
South Windsor School District,1320011,ELA,N,1596,79.9,1649,78.3,1586,78.8,1633,80,1865,79,1962,75.1
South Windsor School District,1320011,ELA,R,65,67.7,49,63.3,76,59.2,83,60.2,89,49.4,86,41.9
South Windsor School District,1320011,Math,F,183,38.3,187,38.5,244,39.8,257,39.3,305,38,293,35.8
South Windsor School District,1320011,Math,N,1593,73.9,1648,73.9,1586,74.6,1633,76.4,1864,73.2,1949,73.5
South Windsor School District,1320011,Math,R,65,52.3,49,46.9,76,51.3,83,60.2,89,39.3,85,45.9
Southington School District,1310011,ELA,F,415,45.8,381,45.4,472,47.9,521,48.6,508,46.1,580,49.1
Southington School District,1310011,ELA,N,2565,69.7,2571,70.9,2338,72.7,2229,73.2,2103,69.3,2073,67.7
Southington School District,1310011,ELA,R,107,57,83,53,163,55.8,161,60.2,108,48.1,115,43.5
Southington School District,1310011,Math,F,413,32.9,380,36.8,474,34,520,40.2,506,36.8,577,40.9
Southington School District,1310011,Math,N,2563,61.4,2570,63,2336,64,2227,68.2,2098,64.4,2070,67.6
Southington School District,1310011,Math,R,107,38.3,83,36.1,163,44.8,161,55.3,108,43.5,115,46.1
Sprague School District,1330011,ELA,F,101,*,87,*,92,*,86,29.1,92,*,73,*
Sprague School District,1330011,ELA,N,106,63.2,94,46.8,85,*,72,45.8,65,*,79,35.4
Sprague School District,1330011,ELA,R,12,*,12,*,17,*,23,*,10,*,21,*
Sprague School District,1330011,Math,F,101,*,87,*,92,*,86,*,91,*,73,*
Sprague School District,1330011,Math,N,106,43.4,94,*,85,40,72,31.9,65,*,78,34.6
Sprague School District,1330011,Math,R,12,*,12,*,17,*,23,*,10,*,21,*
Stafford School District,1340011,ELA,F,188,46.8,156,39.7,217,*,226,40.7,177,*,219,*
Stafford School District,1340011,ELA,N,409,70.9,457,66.3,419,63.5,408,63,424,51.2,361,53.7
Stafford School District,1340011,ELA,R,72,73.6,61,50.8,50,*,59,49.2,36,*,28,*
Stafford School District,1340011,Math,F,188,35.1,156,29.5,216,27.3,226,35,177,28.2,217,34.6
Stafford School District,1340011,Math,N,409,58.2,455,49.5,418,51.2,408,53.4,424,44.6,360,45.8
Stafford School District,1340011,Math,R,72,51.4,61,39.3,50,22,59,33.9,35,34.3,27,22.2
Stamford School District,1350011,ELA,F,3375,32.2,3287,30.1,4028,32.6,3799,32.8,3009,27.6,2993,25.1
Stamford School District,1350011,ELA,N,3052,70.2,3284,67,2717,72.2,2902,68.7,3512,52.4,3384,50.2
Stamford School District,1350011,ELA,R,565,43.2,510,42.4,393,45,549,41.7,583,37,740,32.3
Stamford School District,1350011,Math,F,3373,22.4,3279,26.3,4021,25.6,3786,27.4,2995,19.5,2985,20
Stamford School District,1350011,Math,N,3046,63.2,3281,62.5,2709,66.4,2901,64.2,3499,43.3,3371,44.2
Stamford School District,1350011,Math,R,566,33,508,37.6,395,39,548,36.3,580,27.8,738,28.2
Sterling School District,1360011,ELA,F,71,*,62,*,73,*,77,*,67,*,70,*
Sterling School District,1360011,ELA,N,188,61.2,186,54.3,147,*,150,*,135,42.2,117,43.6
Sterling School District,1360011,ELA,R,20,*,26,*,17,*,13,*,7,*,8,*
Sterling School District,1360011,Math,F,71,*,62,*,73,*,77,*,67,*,70,*
Sterling School District,1360011,Math,N,188,33.5,185,34.1,147,*,149,*,135,25.9,117,30.8
Sterling School District,1360011,Math,R,20,*,26,*,17,*,13,*,7,*,8,*
Stonington School District,1370011,ELA,F,165,*,154,56.5,214,61.7,210,64.3,172,*,175,*
Stonington School District,1370011,ELA,N,779,75.2,760,79.1,671,79.3,637,81.2,585,78.3,546,78.2
Stonington School District,1370011,ELA,R,28,*,33,57.6,46,67.4,49,79.6,34,*,35,60
Stonington School District,1370011,Math,F,165,*,154,42.9,213,46.5,210,50,171,43.9,175,47.4
Stonington School District,1370011,Math,N,778,67.5,760,71.1,671,69.7,636,72.5,584,71.4,546,75.1
Stonington School District,1370011,Math,R,29,*,32,50,46,50,48,58.3,34,55.9,34,64.7
Stratford School District,1380011,ELA,F,1126,34.7,1105,32.2,1228,38.4,1333,37.1,1202,30,1166,26.5
Stratford School District,1380011,ELA,N,1716,60.5,1733,59,1504,58.9,1447,58.9,1568,47.3,1501,48.5
Stratford School District,1380011,ELA,R,363,43.8,399,44.9,431,42.5,352,48,280,40,315,36.8
Stratford School District,1380011,Math,F,1125,16.7,1104,18.8,1227,21.8,1333,24.8,1198,18.6,1147,18.7
Stratford School District,1380011,Math,N,1712,40.1,1733,39.8,1502,41.8,1447,45.8,1566,32.6,1489,35.1
Stratford School District,1380011,Math,R,363,24.8,397,27.2,430,30.5,352,36.4,277,23.8,311,28.6
Suffield School District,1390011,ELA,F,109,*,89,*,125,*,117,*,97,45.4,106,40.6
Suffield School District,1390011,ELA,N,891,72.4,862,69.3,788,70.2,730,72.7,708,67.1,726,65.2
Suffield School District,1390011,ELA,R,10,*,16,*,27,*,27,63,35,62.9,35,42.9
Suffield School District,1390011,Math,F,108,*,88,*,124,27.4,118,37.3,97,39.2,106,31.1
Suffield School District,1390011,Math,N,888,53.8,858,56.6,782,59.2,730,65.3,711,64.1,724,65.5
Suffield School District,1390011,Math,R,10,*,16,*,27,*,28,*,35,54.3,35,42.9
The Bridge Academy District,2690013,ELA,F,75,14.7,58,29.3,58,*,60,31.7,67,22.4,47,*
The Bridge Academy District,2690013,ELA,N,8,*,19,*,21,*,20,*,26,*,42,*
The Bridge Academy District,2690013,ELA,R,15,*,13,*,15,*,15,*,8,*,7,*
The Bridge Academy District,2690013,Math,F,75,*,57,12.3,57,12.3,60,10,67,13.4,47,*
The Bridge Academy District,2690013,Math,N,8,*,19,*,21,*,20,*,26,*,42,*
The Bridge Academy District,2690013,Math,R,15,*,13,*,15,*,14,*,8,*,7,*
The Gilbert School District,9020022,ELA,F,64,*,70,*,74,*,63,*,67,*,63,*
The Gilbert School District,9020022,ELA,N,92,52.2,80,*,75,*,72,70.8,68,52.9,59,49.2
The Gilbert School District,9020022,ELA,R,12,*,15,*,10,*,15,*,24,*,14,*
The Gilbert School District,9020022,Math,F,64,*,69,*,75,*,62,*,68,*,63,*
The Gilbert School District,9020022,Math,N,91,30.8,80,*,75,*,72,56.9,68,36.8,59,*
The Gilbert School District,9020022,Math,R,12,*,15,*,10,*,14,*,25,*,13,*
Thomaston School District,1400011,ELA,F,77,*,78,*,82,*,82,36.6,107,*,109,*
Thomaston School District,1400011,ELA,N,339,58.1,334,65.9,290,62.8,269,62.5,255,58,251,55.8
Thomaston School District,1400011,ELA,R,36,*,20,*,21,*,45,37.8,20,*,23,*
Thomaston School District,1400011,Math,F,78,12.8,78,*,81,*,82,26.8,104,*,108,28.7
Thomaston School District,1400011,Math,N,339,52.2,334,49.1,290,48.6,268,45.9,253,43.5,250,51.6
Thomaston School District,1400011,Math,R,36,27.8,20,*,21,*,45,35.6,20,*,23,26.1
Thompson School District,1410011,ELA,F,150,26,129,28.7,168,*,148,20.3,166,*,150,32.7
Thompson School District,1410011,ELA,N,299,41.5,318,50.3,268,52.2,255,51,257,46.7,228,41.2
Thompson School District,1410011,ELA,R,27,33.3,32,*,39,25.6,45,35.6,25,*,43,*
Thompson School District,1410011,Math,F,150,14,129,17.8,168,19,146,18.5,165,30.3,146,30.1
Thompson School District,1410011,Math,N,300,32,318,35.5,267,39.7,254,38.6,257,35.8,228,37.3
Thompson School District,1410011,Math,R,27,*,32,31.3,39,28.2,45,24.4,24,33.3,42,40.5
Tolland School District,1420011,ELA,F,80,*,49,*,98,*,102,39.2,114,*,119,*
Tolland School District,1420011,ELA,N,1100,72.9,1060,71.8,953,70.9,883,65.3,804,63.1,786,68.7
Tolland School District,1420011,ELA,R,26,*,29,*,48,*,49,63.3,36,*,42,*
Tolland School District,1420011,Math,F,80,*,49,*,98,*,101,35.6,114,*,119,*
Tolland School District,1420011,Math,N,1098,69,1059,63.1,952,61.1,879,62.2,805,57.1,784,71
Tolland School District,1420011,Math,R,26,*,29,*,48,*,49,49,36,*,42,*
Torrington School District,1430011,ELA,F,882,35.1,882,35.9,1032,37.6,1075,35.1,1059,36.2,1032,34.6
Torrington School District,1430011,ELA,N,950,52.6,944,50.2,752,58.1,699,56.4,658,50.6,638,49.7
Torrington School District,1430011,ELA,R,167,48.5,161,42.2,188,50.5,192,52.1,178,43.3,166,44
Torrington School District,1430011,Math,F,877,16.9,882,19.6,1027,22.8,1070,24.2,1041,20,1024,22.5
Torrington School District,1430011,Math,N,946,34.9,941,34.4,753,39.3,702,41.9,654,32.7,637,34.7
Torrington School District,1430011,Math,R,167,28.7,161,28,188,41,192,30.2,175,26.9,166,20.5
Trailblazers Academy District,2780013,ELA,F,118,11.9,116,5.2,106,10.4,82,19.5,*,*,*,*
Trailblazers Academy District,2780013,ELA,N,*,*,*,*,*,*,*,*,*,*,*,*
Trailblazers Academy District,2780013,ELA,R,*,*,*,*,*,*,*,*,*,*,*,*
Trailblazers Academy District,2780013,Math,F,114,*,119,*,107,*,81,*,*,*,*,*
Trailblazers Academy District,2780013,Math,N,*,*,*,*,*,*,*,*,*,*,*,*
Trailblazers Academy District,2780013,Math,R,*,*,*,*,*,*,*,*,*,*,*,*
Trumbull School District,1440011,ELA,F,189,*,193,63.7,330,67.3,366,63.9,411,52.6,468,53.4
Trumbull School District,1440011,ELA,N,2696,83.9,2771,83,2548,83.8,2507,83.1,2511,76.7,2444,78.8
Trumbull School District,1440011,ELA,R,79,65.8,86,70.9,123,60.2,142,69,121,69.4,162,69.8
Trumbull School District,1440011,Math,F,189,*,192,55.7,329,57.4,363,56.7,411,46.2,468,50.6
Trumbull School District,1440011,Math,N,2695,78.8,2768,79.3,2548,79.8,2505,79.8,2508,72.4,2442,76.3
Trumbull School District,1440011,Math,R,79,*,86,61.6,123,56.1,142,69.7,120,58.3,161,61.5
Unified School District #2,3470015,ELA,F,*,*,24,*,30,*,35,*,31,0,22,*
Unified School District #2,3470015,ELA,N,*,*,*,*,*,*,*,*,*,*,*,*
Unified School District #2,3470015,Math,F,*,0,23,*,31,0,37,*,32,0,21,0
Unified School District #2,3470015,Math,N,*,*,*,*,*,*,*,*,*,*,*,*
Union School District,1450011,ELA,F,*,*,*,*,*,*,*,*,*,*,*,*
Union School District,1450011,ELA,N,*,*,*,*,*,*,*,*,*,*,*,*
Union School District,1450011,Math,F,*,*,*,*,*,*,*,*,*,*,*,*
Union School District,1450011,Math,N,*,*,*,*,*,*,*,*,*,*,*,*
Vernon School District,1460011,ELA,F,585,28.4,567,33,607,31.8,680,40.7,606,36.8,634,42.4
Vernon School District,1460011,ELA,N,722,58.9,753,63.2,697,60.5,603,68,627,65.1,608,64
Vernon School District,1460011,ELA,R,82,35.4,79,*,97,41.2,120,50.8,97,48.5,93,46.2
Vernon School District,1460011,Math,F,584,18.5,564,26.1,606,27.1,674,33.1,597,30.2,633,31.9
Vernon School District,1460011,Math,N,722,45.8,753,55.2,698,56.2,602,62,625,56.5,608,57.4
Vernon School District,1460011,Math,R,81,24.7,79,26.6,96,29.2,120,50.8,95,36.8,93,38.7
Voluntown School District,1470011,ELA,F,35,*,35,*,26,*,25,*,40,*,34,*
Voluntown School District,1470011,ELA,N,133,67.7,136,71.3,132,71.2,129,76,97,*,91,60.4
Voluntown School District,1470011,ELA,R,6,*,6,*,8,*,14,*,14,*,16,*
Voluntown School District,1470011,Math,F,35,*,35,*,26,*,25,*,40,*,34,*
Voluntown School District,1470011,Math,N,133,60.2,136,68.4,132,64.4,129,71.3,97,67,91,52.7
Voluntown School District,1470011,Math,R,6,*,6,*,8,*,14,*,14,*,16,*
Wallingford School District,1480011,ELA,F,459,39,485,32.2,621,30,629,36.6,586,34,586,29.5
Wallingford School District,1480011,ELA,N,2121,61.4,1974,59.8,1753,58.8,1627,60.7,1579,57.3,1526,56
Wallingford School District,1480011,ELA,R,86,40.7,141,32.6,171,36.3,179,45.3,119,39.5,153,37.9
Wallingford School District,1480011,Math,F,459,27.9,485,22.3,612,21.7,626,24.9,580,21.7,578,23.4
Wallingford School District,1480011,Math,N,2119,51.2,1969,50.4,1732,50.3,1626,50.5,1572,44.9,1522,48.2
Wallingford School District,1480011,Math,R,86,32.6,140,22.1,170,28.2,179,35.2,118,27.1,152,33.6
Waterbury School District,1510011,ELA,F,6170,22.5,6299,21.8,6761,22.1,7082,26.8,6317,20.8,6483,20.4
Waterbury School District,1510011,ELA,N,1611,40.2,1593,39.7,1375,43.7,1097,49.1,1679,31.5,1487,30.8
Waterbury School District,1510011,ELA,R,613,35.7,599,35.1,518,37.3,328,43.9,180,46.7,121,41.3
Waterbury School District,1510011,Math,F,6172,12.5,6289,14.1,6742,15.6,7067,17.2,6279,10.1,6448,12.2
Waterbury School District,1510011,Math,N,1613,27.7,1594,28.9,1370,32.8,1096,35.5,1667,20.1,1486,22.2
Waterbury School District,1510011,Math,R,613,20.7,598,23.7,519,30.4,328,35.1,180,25,121,23.1
Waterford School District,1520011,ELA,F,219,43.4,197,45.2,216,48.6,263,52.1,244,49.2,277,38.3
Waterford School District,1520011,ELA,N,936,72,938,70.6,877,73.7,773,77.7,737,65.7,688,62.6
Waterford School District,1520011,ELA,R,58,55.2,59,55.9,56,51.8,78,55.1,79,50.6,66,48.5
Waterford School District,1520011,Math,F,221,25.8,197,34,217,32.7,262,43.5,241,38.6,275,35.6
Waterford School District,1520011,Math,N,935,57.8,938,58,877,63.4,773,73.4,735,58.5,686,60.9
Waterford School District,1520011,Math,R,58,34.5,59,42.4,56,42.9,78,56.4,79,48.1,66,42.4
Watertown School District,1530011,ELA,F,292,48.6,259,48.6,344,56.4,346,55.5,316,49.1,357,37.5
Watertown School District,1530011,ELA,N,926,66,930,67.4,838,71,812,68.1,736,59.8,724,54.1
Watertown School District,1530011,ELA,R,88,51.1,80,61.3,98,63.3,98,61.2,89,56.2,100,58
Watertown School District,1530011,Math,F,292,25.3,259,33.2,344,35.8,346,41.6,315,38.1,357,35.3
Watertown School District,1530011,Math,N,925,44.9,927,50.9,837,58.2,809,57.7,735,52.7,723,51.3
Watertown School District,1530011,Math,R,88,26.1,79,38,98,46.9,98,45.9,89,48.3,100,42
West Hartford School District,1550011,ELA,F,763,40.6,781,39.7,910,39.2,956,44.9,815,36.7,917,31.3
West Hartford School District,1550011,ELA,N,3468,78.3,3513,78.7,3260,79.3,3104,79.3,3010,75.8,2869,76.4
West Hartford School District,1550011,ELA,R,160,60.6,151,56.3,166,51.2,179,50.8,153,47.7,211,39.3
West Hartford School District,1550011,Math,F,759,27.3,782,28.5,910,29.6,949,32.9,804,27.4,907,25.9
West Hartford School District,1550011,Math,N,3458,65.4,3507,69.3,3251,70.9,3098,72.1,2994,67.6,2864,71.8
West Hartford School District,1550011,Math,R,160,42.5,151,39.1,164,37.8,178,44.4,150,32,211,35.5
West Haven School District,1560011,ELA,F,1483,39,1480,37.8,1662,38.2,1426,41.2,1421,30.9,1351,33.1
West Haven School District,1560011,ELA,N,910,59.1,933,59.2,751,65,1073,57.7,1000,45.2,1017,43.7
West Haven School District,1560011,ELA,R,219,48.4,234,43.2,256,49.6,218,50.5,200,42.5,198,43.9
West Haven School District,1560011,Math,F,1479,28.5,1479,31.6,1658,31.4,1416,34.3,1408,22.8,1341,28
West Haven School District,1560011,Math,N,909,49.8,931,50.9,753,57.9,1073,51.2,995,37.1,1013,39.5
West Haven School District,1560011,Math,R,219,40.2,233,42.5,256,42.2,217,44.7,199,30.2,197,37.6
Westbrook School District,1540011,ELA,F,34,*,50,*,56,*,*,*,55,*,49,*
Westbrook School District,1540011,ELA,N,280,75,271,77.5,257,77,206,78.2,173,71.1,167,67.1
Westbrook School District,1540011,ELA,R,8,*,8,*,8,*,*,*,20,*,20,*
Westbrook School District,1540011,Math,F,34,*,50,*,56,*,*,*,55,*,49,49
Westbrook School District,1540011,Math,N,280,65,271,75.6,257,72.4,206,72.8,173,63.6,167,70.7
Westbrook School District,1540011,Math,R,8,*,8,*,8,*,*,*,20,*,20,70
Weston School District,1570011,ELA,F,*,*,12,*,40,*,*,*,*,*,*,*
Weston School District,1570011,ELA,N,1060,80.3,1069,74.7,1029,80.2,1055,78.2,979,79.9,969,80.2
Weston School District,1570011,ELA,R,*,*,9,*,9,*,*,*,*,*,*,*
Weston School District,1570011,Math,F,*,*,12,*,40,*,*,*,*,*,*,*
Weston School District,1570011,Math,N,1058,72.9,1066,73.6,1028,76.1,1051,75.4,978,75.1,969,76.5
Weston School District,1570011,Math,R,*,*,9,*,9,*,*,*,*,*,*,*
Westport School District,1580011,ELA,F,88,*,68,*,61,*,69,*,49,*,59,*
Westport School District,1580011,ELA,N,2492,83.4,2475,81.7,2436,84.7,2345,85.2,2264,80.2,2299,79.6
Westport School District,1580011,ELA,R,18,*,16,*,16,*,19,*,20,*,21,*
Westport School District,1580011,Math,F,88,*,68,*,61,*,69,*,49,*,59,32.2
Westport School District,1580011,Math,N,2487,76.2,2470,75.6,2436,83.4,2347,85,2262,77.5,2295,81.1
Westport School District,1580011,Math,R,18,*,16,*,16,*,19,*,20,*,21,38.1
Wethersfield School District,1590011,ELA,F,239,38.9,218,37.6,290,41.7,321,45.2,361,41.8,363,37.5
Wethersfield School District,1590011,ELA,N,1308,71.6,1304,71.2,1209,71.5,1176,72,1161,67,1160,66.6
Wethersfield School District,1590011,ELA,R,56,64.3,65,47.7,105,46.7,107,51.4,91,39.6,97,41.2
Wethersfield School District,1590011,Math,F,239,31,217,30,290,33.4,321,38,357,26.3,359,25.1
Wethersfield School District,1590011,Math,N,1310,63.6,1302,64.9,1208,63.4,1174,65.2,1160,52.9,1160,55.9
Wethersfield School District,1590011,Math,R,56,53.6,65,35.4,105,46.7,107,40.2,91,24.2,97,20.6
Willington School District,1600011,ELA,F,42,*,46,*,57,*,64,*,94,*,94,*
Willington School District,1600011,ELA,N,217,60.4,208,60.6,217,68.7,199,60.8,153,*,151,*
Willington School District,1600011,ELA,R,17,*,20,*,11,*,15,*,13,*,14,*
Willington School District,1600011,Math,F,41,*,46,34.8,57,*,64,*,92,*,94,*
Willington School District,1600011,Math,N,216,53.2,208,57.7,217,57.1,199,61.3,153,47.7,151,*
